question_title,answer_url,author_name,author_url,author_ip,fans_count,created_time,updated_time,comment_count,voteup_count,content
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1439126461,猫不缺,https://www.zhihu.com/people/binbinhebe,IP 属地北京,4832,2020-08-28T06:32:38.000Z,2020-09-01T08:30:43.000Z,2,4,遇到过两个流浪狗，想带回家的那种。一次是在北京，一次是在青岛。在北京遇到那只狗的时候，我还在租房住，合租，没有空间也没有足够的钱给它够好的生活。我遇见它的地方距离我住的地方有十几公里，我并不能经常去喂它。我跟它玩了一会儿，很不舍的走向地铁站。它跟着我走到地铁站，目送我走下楼梯，我和它都很清楚，我们的缘分就这么一面。在青岛那次是旅游期间。和我妈还有我妹。我们从宾馆出发步行去超市买吃的，在一个公交站边上看到它。小小的一个小奶狗，可能是被丢弃了，也可能是自己玩跑出家门走丢了。我一叫它就屁颠屁颠的跑到脚边摇尾巴，很开心的样子。我妈说，别逗它了，你又带不走，它会伤心失望的。所以，我跟它只玩了一小会儿。我妈说得对，我带不走它。如今遇到流浪狗，如果手里有狗能吃的，一定会尝试叫过来喂一下。在小区附近看到的话，也会在邻居群里呼叫一下问问是不是谁家丢了狗，如果是流浪狗的话，呼吁收养。只是现在依然养不起，因为我有猫了。希望将来有一个大房子，一个小院子，能再养个狗。至于它是不是流浪狗，不是问题。又想我的土豆了。我自己养过的狗土豆，不是流浪狗，是朋友家串串生的小串串。有一年回老家照顾我妈，顺便把它带回家了。在家里放养了半年，它爱上了农村和一群小狗整天成群结队玩耍的日子，但也给它的安全带来了不可逆的伤害。某一天，它再也没有回家。无论人还是对于宠物，珍惜当下，都不是一句玩笑。只有失去的时候，才会发现，曾经的每一个平常的日子，每个平淡的时刻，都充满温暖与爱。广告给狗狗买个好绳，别让它走丢京东¥33.00去购买广告给狗狗买点好粮，陪伴更久更健康京东¥98.00去购买
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1464313547,知乎用户OWjmbd,https://www.zhihu.com/people/yao-yao-27-52-96,IP属地未知,1906,2020-09-10T03:48:44.000Z,2020-09-10T03:48:44.000Z,2,4,家里有狗同时也喂流浪狗的来答。这是我家楼下的流浪狗小黑。刚开始是被不知道哪一家人，连笼子带狗扔出来了，跟他一起的还有一只小棕，不过小棕后来死了，只剩它自己。再后来有人把它从笼子里放出来，他正式成为了自由的流浪狗勾。我不是没想过养他，小黑真的懂事的让人心疼。每天我喂他以后，他知道我不能带他走，他就跟一段路以后静静地看着我每到这时候，我是真想一狠心把它带回啦吧。但是！养狗不是一时心血来潮。是一种责任，不仅要为它负责，也要为家里的狗负责。我家有两只猫一条狗，还都挺胖，宠物数量几乎饱和。如果带小黑回家，首先要做的就是隔离，因为小黑没打疫苗和狂犬，身上肯定也有虫子，一旦把家里的原住民传染上了，就更糟糕。隔离就需要笼子，还需要一个原住民碰不到的地方。就这一点，我养他的念头就打消了。虽然它可爱又懂事，虽然我自己的狗蠢蠢的，但要选，肯定还是先保护自己的狗。再后来小黑慢慢长大，很多邻居都喂它，野惯了也就不适合养了。最让人高兴的是，它并不像一般流浪狗活得那么惨，每天不同的邻居都给它肉吃，现在狗粮根本就不碰。最近看它的毛，那是又黑又亮，感觉比我家狗活的都好。所以小动物吧，还是合适的环境重要一点吧，它能活得滋润，也不是非要带回家。如果带回家，那就一定要尽到责任，不能随便丢弃。
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1452049961,老巫婆,https://www.zhihu.com/people/lao-wu-po-55-89,IP 属地北京,3801,2020-09-03T14:22:23.000Z,2020-09-03T14:22:23.000Z,0,3,喂养流浪狗付出：愿意喂的时候喂一下，感动自己，不愿意喂的时候不用管，反正又不是我的狗。收养流浪狗的付出：每天都要喂狗，遛狗，铲屎，给狗打疫苗，狗扰民了，会被人找，狗咬人了，要赔偿…
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1417358100,Mars碎碎念,https://www.zhihu.com/people/17778181723,IP 属地未知,17,2020-08-18T09:07:14.000Z,2020-08-18T09:07:14.000Z,0,3,我想大家都是有各种苦衷才没法带回家收养吧小区里有一个群护阿姨，每天定点出门喂流浪猫狗，小区里的猫都是做了绝育的，性格好就看有没有人愿意收养，不亲人的依然放归原地。狗大部分做了绝育就不会再放了，联系救助小院花钱寄养，如果遇到好心人收养就免费送。她不带回家，是家里已经有8只收养的流浪狗，5只流浪猫。老两口从早忙到晚都是忙活这些小生命，家里已经饱和了。愿意喂养流浪猫狗的大部分家中有宠物，不忍看这些毛孩子挨饿受冻，所以会经常喂食甚至做一系列救助，考虑到家中已有的原住民和经济情况所以不会轻易带回家收养。而家中没有宠物的一般都是内心温柔有爱心的人，可能是家庭原因没办法收养，只好用这种方式来表达。一只流浪狗从喂养到相信人类愿意跟人回家是需要过程和时间的，它们过惯了这种居无定所、食不果腹、遭人白眼却自由散漫的日子，所以也不会轻易跟人回家。遇到了流浪狗，在保护自身安全的情况下可以喂养，至于愿不愿意带回家，就是人和流浪狗的双向选择了。
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1505545143,宠神,https://www.zhihu.com/people/shen-hong-ji-99,IP 属地河北,131,2020-10-03T12:01:56.000Z,2020-10-03T12:01:56.000Z,1,3,这个问题好无聊。你可能会去孤儿院救助别的孩子，但是你有多大概率去领养一个孩子呢？偶尔得救助和为一个生命负责，这是完全不同的概念。
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1392194054,匿名用户,https://www.zhihu.com/people/,IP属地未知,0,2020-08-07T13:40:24.000Z,2021-01-15T03:35:31.000Z,5,3,"跟大多数喂流浪猫的一样，花了极少时间精力财力，满足了自己廉价的爱心并自我感动。真的希望流浪猫狗好，能收养回家最好，不能收养帮着绝育....如果不科学系统全面地处理流浪猫问题，连著名的日本猫岛也会撑不下去答主已经看到在庭院里喂流浪猫的那位朋友，po了7,8次各种死去鸟类的照片了，只有一次是小老鼠....难道小鸟们就不可怜了吗？这时候的爱心哪里去了呢？"
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1446074496,王蛋蛋,https://www.zhihu.com/people/wang-dan-dan-26-19,IP 属地未知,0,2020-08-31T13:55:29.000Z,2020-08-31T13:55:29.000Z,0,2,我有带回家。哈哈哈
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/2671328894,银龙背乗,https://www.zhihu.com/people/yin-long-bei-cheng,IP 属地四川,0,2022-09-13T02:10:15.000Z,2022-09-13T02:10:15.000Z,4,2,前晚一只小狗跟着我们跑（估计是被遗弃的流浪狗）我们就带回了小区，想着给它找到主人或者是找领养，实在不行等解封了可以出成都了带回老家给农村的外公外婆养。因为家里有两只猫咪（一只金吉拉全疫苗一只布偶还没有打疫苗），小狗我问了宠物医生太小了也不能打狂犬疫苗那些，所以把小狗放笼子里隔离着。白天它倒是很乖，睡觉，吃饭，尿床了就叫给它换了垫的就乖了，要拉粑粑了也会叫带它出门拉了就跟着回来。但是，晚上太折磨人了，前晚我被它叫醒了两三次，有一次呢是半夜三点左右，我去看又尿湿了，就给它换了垫的，早上7点又叫，我去看没尿湿估计饿了给它吃了火腿肠，因为昨天正常9点上班我还没多觉得它烦。但是今天我需要6点过起来上班，它12点左右闹了两次，因为垫的都被打湿了，只给它垫了报纸估计觉得不够软闹，我先给它加厚了报纸，还是闹，最后把自己干的洗脸毛巾给它垫着了才睡。本来以为可以睡个好觉了，结果它凌晨4点又开始闹，我被吵醒了，有点火大去查看了哈没有尿床碗里也有我给它泡的猫粮，它就是闹，我以为它要拉粑粑，就把它放外面去，它又不拉就跟着我回来，然后关笼子后继续闹…就这样折腾了三次，我就没放它进来了，想着明早如果它还在我们家门口附近就再养养吧，但是是真的是很后悔带它回来，喂点吃的就行了。然后6点多下大雨了，我赶紧起来说把它放进来，结果人家不进来，那就算了，我就只有不管它了，早上出门上班的时候看到它还在楼道，我想着要不然还是把它抱进去放笼子吧，不过人家看到开门又躲了，我就没管它了。。这会儿听我老公说它还在楼道附近，他就又把它抱进去了，再养养吧，只希望尽快给它找到主人，能在农村里放养的那种最好。说实话，一直没打算养宠物狗是因为我觉得养狗麻烦，我也宅不喜欢带它溜，狗的气味也大。反正挺后悔的吧我想着假如那天没管它，可能就心里过意不去那么一哈儿，现在是把它放外头心里过意不去，狠不下心，继续喂它又天天半夜闹，最近上班太累了，周末节假日全部在无偿加班，又心烦。我只想快点给它找到合适的主人。。，如果下次再遇到流浪狗，我应该也是只会给它喂东西不会带回去了。
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1400569609,Lydia,https://www.zhihu.com/people/lydia-41-26,IP 属地未知,44,2020-08-11T06:10:53.000Z,2020-08-11T06:10:53.000Z,5,2,很多人会有爱心，看到流浪的小动物会尽自己的微薄之力，喂点吃的，好一些的会固定时间去喂，在好些的会带流浪动物们做绝育，然后帮助它们找好心的领养者，但却不能带回家自己养，原因会有很多：经济条件不允许，不能负担更多的费用给猫狗；家庭环境不允许，没有稳定住所，或者没有足够的时间陪伴它们；家里已经有了宠物，没办法再养一只；家里人不喜欢小动物，等等。无论能不能带回家，只要能有一颗善良的心，能力所能及为流浪猫狗做一些事情就好了，哪管看到了只给一些吃的，给做一个临时遮风避雨的小窝，我从来不觉得为猫狗好就一定把它带回家，也请大家不要道德绑架，感谢每一位在自己能力范围内奉献爱心的好心人！
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1416229897,宠滴出行,https://www.zhihu.com/people/chong-di-chu-xing,IP 属地安徽,248,2020-08-18T01:08:16.000Z,2020-08-18T01:08:16.000Z,2,2,流浪狗一直是这个社会所争议的一个话题，有些人说流浪狗必须大规模捕杀，绝了狗患，保护人类的人身安全，也有人说，大规模捕杀是很残忍的，狗狗也是生命。但是不管怎么说，许多人都还是富有爱心的，遇见可怜的流浪狗们，难免动点恻隐之心，他们想带回家吗？他们当然想带回家，但是带回家养是要有条件的，必须房子大，不扰民、经济能力够、家里同意，时间富裕等等，光一项经济能力就让许多人望而却步我身边也有许多朋友就是，心里很喜欢狗狗，平时出门都会带点吃的，没有吃的就临时去买火腿肠喂流浪狗狗，劝他养一只，他总说再等等，等有钱有时间了再说，然后一拖拖了好多年也没养上一条狗所以有时候不是他们不想养，而是他们的条件也有限，他们不想把狗狗接回家发现养不了再丢一次。宠物托运分享圈 - 知乎
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1495514138,玄同,https://www.zhihu.com/people/xuan-tong-39,IP 属地浙江,497,2020-09-27T02:52:42.000Z,2020-09-27T02:52:42.000Z,0,2,我养狗，所以我从来不喂流浪狗，这是别人不负责随意丢狗，你看看流浪狗有几只品种狗的？真有也早被别人牵走了无非不就是养了觉得烦觉得要遛狗麻烦。说实话这种心态和那些抛弃孩子独自去浪的黑人爸爸有什么区别？自己不去学习怎么让狗明白自己意思，怎么与狗交流来训练狗，不去解决狗的交际需求和运动需求，一味想要自己狗变成小天使，和希望买彩票中一千万有什么区别？
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1506431750,假面,https://www.zhihu.com/people/yan-yu-5-41-71,IP 属地江苏,169,2020-10-04T04:32:38.000Z,2020-10-04T04:32:38.000Z,1,2,这只猫是一只流浪猫，是我外出散步时，在河边亭子的座位上看到的，当时它在睡觉，我看到后轻轻的走了过去，坐下来，怕打扰了它或是担心它害怕而逃走…我已经一年没有撸过猫了，非常想摸摸它，没想到的是它一点都没害怕，还主动靠了过来在我身上蹭，我当时心情开心极了～它身上有点脏，鼻子和眼睛还有点灰，确定是一只流浪猫，我就可以随便撸了，走的时候它还送了我一段路第二天我带了两包小鱼干期待再次遇见它，令我兴奋的是它真的在，依然趴在那里睡觉，我靠近它时，他抬头看到我手中的鱼干急匆匆的喵喵叫着跑过来迎接我。当然，它也接受其他人的零食和别的路人抚摸……我还是偶尔会去看它有时也会带些吃的给它，也有那么一瞬间想把它带回家养但，我知道不能，一者我租房住，房东不同意，二者我的工作不是朝九晚五，偶尔还要出差，也没有过多时间陪它，三者它也许会不答应，对于它而言，或许流浪才是它想要的生活方式，能受到不同的人的关照和小鱼干，而不是我一个人的。对于我和它而言都不过是偶然相遇，不存在深厚感情也不存在依赖关系，打个招呼坐下来一起坐一会就够了，我要的是偶尔能有只猫撸一下，慰藉一下在他乡的内心，有这么一个伴，它要的是有一个人能给它一点吃的或者摸摸它的脑袋也就够了。我们都没有过多杂念，就是可以这样简单，我的内心很开心，或许它那时也是开心的吧？
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1897901987,小土豆baby,https://www.zhihu.com/people/xiao-tu-dou-baby-43,IP 属地未知,11,2021-05-21T06:06:45.000Z,2021-05-21T06:06:45.000Z,0,2,跑来的流浪狗被虐待害怕人，跑到下水孔里出不来了，太可怜了
为什么有些人愿意喂养流浪狗，却没几个愿意带回家？,https://www.zhihu.com/question/412417900/answer/1413229158,我想养只猫主人,https://www.zhihu.com/people/wo-xiang-yang-zhi-mao-zhu-ren,IP属地未知,17,2020-08-16T13:48:43.000Z,2020-08-16T13:48:43.000Z,0,1,家里不方便养，或者家里人不同意养，但是喂养流浪狗已经很有爱心了，我不不应该再道德绑架让他们领回家养
