question_title,answer_url,author_name,author_url,author_ip,fans_count,created_time,updated_time,comment_count,voteup_count,content
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3259493571,南风至楠方,https://www.zhihu.com/people/mu-yu-21-53,IP 属地四川,10,2023-10-22T01:08:05.000Z,2023-10-22T01:12:20.000Z,195,65,我以为到了知乎会看到一片仁慈善良，没想到看到了这么多支持捕杀的，我真的很不理解，人和自然和谐共处，这不是九年义务教育就说的观点吗？流浪？何为流浪？对于你所在的城市来说，你算不算流浪汉？对于地球来说，我们算不算流浪人呢？我们确实是生而为高等动物，物竞天择、弱肉强食，没有问题。它们生而为低等动物，也不是它们自己可以决定的。我们没有权利因除生存外的任何需求而肆意决定其他动物的生命，假如有一天我们成了低等动物呢？就像是以前别国认为我们就是劣等民族而对我们进行屠杀，这该是多么绝望的事。人类与动物确实不能相提并论，但这种屠杀种族的性质是否相同？它们和我们曾经的绝望时代是否相同？能共情是人类的特点，动物是不会共情的，人和其他动物和平相处，甚至和谐相处，社会才会长治久安，向前、向好发展，这个地球，生就不止一个物种。
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3260122038,寒岁,https://www.zhihu.com/people/han-sui-59,IP 属地广东,273,2023-10-22T11:30:28.000Z,2023-10-22T11:30:28.000Z,12,60,可能这就是我喜欢逛知乎的原因，虽然知乎有些人也很极端，但正常人浓度还是比抖音快手小红书什么的高多了
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3259341564,swan,https://www.zhihu.com/people/peaceful-yu-xiao-ji,IP 属地中国香港,415,2023-10-21T17:37:06.000Z,2023-10-22T02:32:45.000Z,2,54,在网络力量的加持下他们已经杀红眼了。文明养狗规范化，和无差别捕杀流浪犬，是两件事，但明显被恶意偷换概念借此私自泄愤了。如何管理规范日常行为、区别对待意外事件、相对温和理性解决长期问题，与叫嚣拥有爱心或者养宠物就是伪善、不关注他关注的事情就是主次不分，这显然是两种动机。近乎极端叫嚣的一小撮人摘取几例点开知乎其他回答，发现是吃狗肉虐猫事件的吹捧者。这个群体闹得最凶骂得最慷慨激昂。难怪。但看过一些内容就意识到其中大部分人并不值得关注，多是在现实中不会有意愿主动产生交集的群体。无需过分争辩，毕竟不同人观测到体验到的世界相去甚远，对人事物的感知及幸福度也非常多元，可以理解。
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3264123298,南行兮,https://www.zhihu.com/people/xiong-yao-yao-5-81,IP 属地四川,77572,2023-10-25T09:05:07.000Z,2023-10-25T09:05:07.000Z,47,51,哎。那个新闻爆出来，我就知道流浪狗的命运惨了。这个世界有时候是很残忍的，大事件发生之后，第一时间被戕害的，就是那些无辜的弱者。我这么讲可能有人以为我是一个无底线的爱狗人士。其实就我个人来说，我对狗，特别是流浪狗并没有太多的情感。我只是因为自己的一点恻隐之心，为一些无辜的可怜动物感到难受罢了。它们没有主人，无人疼爱，每天摇尾乞食，不过是为了活命。生命已经很悲惨，却要被一股脑的株连。真的太惨。不可否认，有些流浪狗确实是有危险的。但隐患，就等于消灭吗？讲到这个我其实想到以前看到的一个新闻，大概就是有女生深夜下班回家，遇到坏蛋侵犯。但是旁边竟然有一条流浪狗，对着那男的吠，男的被狗吓到了，女生遂得以保全。讲这个例子是想说世上的事情是不可能一边倒去评判的。难道我们能因为这条流浪狗救了这个女生，就可以说所有的流浪狗都是好的吗？并不能。同样的，我们更不能随意觉得所有的流浪狗都是不好的。这种片面的判断，无论是哪一种选择，都有问题。我们不能因为自己有能力随意做选择，就随意处置他者的性命。就比如，如果街上发生三轮车撞死了人，那些做城市管理的人，肯定不能一股脑消灭所有的三轮车。人才是社会的主导，比狗有能动性，能思，能想办法。而单纯的杀戮，其实是一种动物性思维。为什么我们不能发挥人的特长解决这个问题，而言凸显我们的兽性呢？这是我不能理解的。我们可以尝试针对流浪狗问题，做一个规范的管理办法，而不是为了规范管理，把流浪狗直接针对。
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3260112505,何以解忧,https://www.zhihu.com/people/wo-shi-a-kang-a,IP 属地江西,0,2023-10-22T11:20:01.000Z,2023-10-22T11:20:01.000Z,0,48,流浪狗，任何时候都要剿，不剿不行。你们想想，你带着老婆，逛了街，吃着火锅，还唱着歌，突然就被流浪狗咬了。所以，没有流浪狗的日子，才是好日子。
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3259686201,艾艾,https://www.zhihu.com/people/ai-ai-22-92,IP 属地广东,50,2023-10-22T03:56:52.000Z,2023-10-22T03:56:52.000Z,117,45,建议先改一下问题。“如果区分一个政府是否有担当、有作为”没有担当的政府是如何对待流浪狗问题的1、扑杀流浪狗2、扑杀流浪狗3、扑杀流浪狗有担当的政府是如何对待流浪狗问题的1、制定养狗规范，不合规范私自养犬就罚钱。2、针对犬类遗弃问题，惩罚遗弃人员、并罚钱3、拘捕城市内的流浪狗，并设置收容场所4、在网上等平台公布领养信息、条件等。5、超过一定时限的流浪狗未被领养进行安乐死。只会一味的捕杀流浪狗，说到底就是懒政思维。
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3262279365,奶瓶战斗机,https://www.zhihu.com/people/nai-ping-zhan-dou-ji,IP 属地浙江,56762,2023-10-24T04:18:12.000Z,2023-10-24T04:18:12.000Z,1,41,学习文明国家经验，和国际接轨呀。具体说就是学习美国，将控制流浪狗打造成一个可以赚钱的产业。首先定出一套高标准严要求的标准，配上大量的罚款和没收手段，再加上限期处置什么的。然后将执行外包给“有资质”的企业。如果有了矛盾，就让狗主人和“有资质”的企业去打官司。然后律师呀什么的就又有收益了。你看这多好。这样那些养狗的，没给狗牵绳子，然后人家悄悄一个电话，打给“城市流浪动物救助公司”。然后公司的人先悄悄地过来，拍照获取证据，然后就上去把狗抓走。通知狗主人缴纳罚款，以及后续学习费用，还有狗在公司的保管费用。如果限期费用没有交清，就将这狗拍卖掉。如果卖不出去，就转卖给狗肉馆无害化处理。还有没有办证的，没有打疫苗的，属于禁养犬的，都可以类似处理。这样不但能解决流浪狗问题，还能带动相关产业，你说这多好。
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3260071757,魔兽的荣耀,https://www.zhihu.com/people/mo-shou-de-rong-yao,IP 属地陕西,344,2023-10-22T10:36:20.000Z,2023-10-22T10:36:20.000Z,252,40,太没人性了，尽会欺负小动物。集中起来饲养，治疗，不就好了？
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3263030716,1002,https://www.zhihu.com/people/1002-46,IP 属地湖北,41,2023-10-24T14:17:42.000Z,2023-10-24T14:21:12.000Z,4,38,跟室友争辩了这个问题。我认为应该让养狗人交一点养犬税，用这笔税收给流浪狗做绝育，保护流浪狗，同时提高养狗的门槛，减少弃养的情况，也便于完善养犬人档案。但是我的室友们激烈反对，她们认为应该要么让全社会负责，要么就发起募捐，总之不能加收养狗税，也不能捕杀流浪狗。我真是觉得她们自私又虚伪。她们反对捕杀流浪狗却不曾给流浪狗援助中心捐过一分钱。她们标榜自己善良却不愿同情每一个被流浪狗咬伤的人类。她们觉得流浪狗应该受到社会的保护却不愿意交额外的养犬税。针只有扎到她们自己身上她们才会觉得疼。她们没有被狗咬过，所以高高在上，释放她们的善良和同情心。我的小学同学，放学路上被几只流浪狗扑到地上咬，修养了一个月的时间没来上学，据说伤势很严重，她来学校的那条，我看见她的脸上有有一条六七厘米长的缝线留下的疤痕。那个时候我们上五年级，她十一岁。时至今日，我回想起这件事依然记得那条触目惊心的疤痕，农村大多是留守儿童，没有同路的同学，放学后就是一个人回家，走在乡间小路上被几只野狗扑倒时，我不敢想她会有多么的无助和痛苦。我自己小时候也被狗咬过一口，这让我很长一段时间都怕狗，最严重的时候，只要远远的见到狗就会紧张冒汗、心跳加速。我一直都害怕狗但我并不讨厌它们，我认为大部分狗都是忠诚，可爱，勇敢的。刷到小狗的视频也会有一瞬间想养狗的冲动。但喜爱狗并不能让我们无视人类因流浪狗而受到的伤害。既然会有捕杀流浪狗的政策出台，就说明流浪狗泛滥对人类的危害是客观存在。既然有那么多善良的人出来呼吁保护流浪狗，那么我也想呼吁所有爱狗人士低下头来看看这个社会的一小部分，看看那些已经受到伤害的人，正在受到伤害的人，将来会受到伤害的人。
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3259583720,Godfly,https://www.zhihu.com/people/godfly-5,IP 属地菲律宾,33,2023-10-22T02:31:27.000Z,2023-10-22T02:31:27.000Z,30,37,大快人心，建议反对这项措施的，没人发100条流浪狗，定期有人检查狗的生活质量呢。
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3259548795,Dreamy Child,https://www.zhihu.com/people/heng-18-11,IP 属地北京,37,2023-10-22T02:00:01.000Z,2023-10-22T02:00:01.000Z,9,35,现在的圣母太多了，本质是因为生产力的发展让他们轻松了吃上了饱饭。他们的大脑很难客观的、全面的进行思考，狭隘的眼光只能对事物进行片面的分析。可惜的是，将来圣母会越来越多。他们不知道流浪狗威胁着老人小孩的人身安全，尤其是狗在成群后，攻击性会大幅提高。小时候住在农村，常常在我叔家泡着。我叔是个很善良的人。他有一间偏厢房用于堆放杂物，后来自家养的几只母猫钻进去生了几窝小猫，我叔干脆就让它们住在那里了。没多久后，那些小猫就可以在院子里玩耍了。一天下午，我跟我叔在房子上面收拾东西，七八条村里的流浪狗直接冲进院子，正在玩耍的小猫们都四散而逃，可惜其中一只橘黄色的小猫反应慢了。被为首的流浪狗直接咬住，并且开始疯狂的摇头甩。我还没反应过来，我叔就大吼了一声，一板砖扔了下去，把流浪狗吓得四散而逃。只留下了那只小橘猫在地上抽搐，它睁着眼，嘴里也开始吐沫子。即使我在农村长大，这件事还是给我留下了深刻的印象，因为那些狗我平常都见过。它们零散的分布在村里，我没想到它们混到一起后会变得这么危险。傍晚时分，小猫已经断了气，我叔在门口的杨树下挖了一个坑，把它埋在了那里。
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3259375618,太平道人,https://www.zhihu.com/people/a-bao-11-4-92,IP 属地广西,3,2023-10-21T19:54:07.000Z,2023-10-23T11:11:15.000Z,21,32,我敢不知道是什么人有这么大的能量和背景，可以让全国都如此残忍暴戾，也不敢知道还有没有人记得那些买了烂尾楼还要还贷款的人民。似乎几天的时间就可以把一件事给忘了呢？还有他们在各个平台分别“筹款” 200w，是否有洗q的嫌疑呢 ？
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3259825270,小猪扒皮,https://www.zhihu.com/people/zhu-ji-ba-ren,IP 属地河北,348,2023-10-22T06:16:54.000Z,2023-10-22T14:18:07.000Z,4,32,这个无害化处理呢，不止包括捕杀，领养也是一种无害化处理，所以为什么爱狗人士们不去领养呢？这又是“我真有一头牛”是吧无害化处理闹市区流浪猫狗是天经地义的事情，不然留着让它们继续繁殖并且传播疾病和寄生虫再攻击人类？你要看不惯的话就自己领回家养着去，或者爱狗人士们集个资租片地方爱怎么养怎么养不香吗？好家伙这么多爱狗人士都能让这些狗继续流浪的啊？你们爱的到底是什么玩意呢？
如何看待全国捕杀流浪狗?,https://www.zhihu.com/question/627160401/answer/3259536051,无名氏的想法,https://www.zhihu.com/people/wei-yiduo-65-41,IP 属地江苏,624,2023-10-22T01:49:05.000Z,2023-10-22T02:00:29.000Z,6,32,连捕杀流浪狗，保护所有人的安全，都能惹起这么大的争议……都不敢想象在这个时代用“类强制性”的手段（哪怕很温和），均贫富或对富人征税，能产生多么激烈的斗争和冲突这里要意识到一点：“爱流浪狗文化”本就是一种进入工业化和城市化之后的小市民文化，背后是有小资知识分子的那股子虚伪劲儿的。你去问农村人，如果村里有没有主人的流浪狗把孩子咬了，把全村的流浪狗给屠了，大家都是同意的。“干哈子嘛，几条没人管的狗（gou↗）马，呐烦得找吵来吵去滴，都弄到锅里不就行↗↘辣？”对于工农群众来说，狗咬人就干掉呗，咋还要讲究那么多东西，怎么快怎么来，怎么实惠怎么来，没那么多弯弯绕。可以看到目前另一群人的观点是什么：“狗狗是人类的朋友，流浪狗是狗狗，怎么可以这么粗暴地对待流浪狗呢？不是不能处理，要温柔~要安乐死~要建个养殖基地和庇护所~要有特别狗性化的收养流程~如何如何……”反正就是必须得有仪式感，必须有一层布，用这层布来掩盖住血腥的场景。他们是知道绝大多数流浪狗需要被处死的，但在处死之前，必须得裹上一层布，必须得罩上一层不透明且美丽的遮罩，必须得营造一个文明的假象。通过这种弯弯绕的方式，来返回他自身→你看我多文明，你看我多有修养，你看我多有同情心和爱心，我可真棒，么么哒！这股子虚伪劲儿真的是令人作呕（当然，这仍然是一种表象分析）捕杀狗自然是残忍的，毕竟代表着活生生的生命在人为的强制干涉下消失。但要知道全国流浪狗的数量是百万乃至千万级的，每年都有无数起的狗伤人事件。我始终认为：人是第一位的，如果流浪狗威胁到了人民群众的生命财产安全，无论以何种残忍的方式处理掉它们，那都是合理的。这种残忍，恰恰是对人的温柔
