question_title,answer_url,author_name,author_url,author_ip,fans_count,created_time,updated_time,comment_count,voteup_count,content
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3261263262,绯靡.,https://www.zhihu.com/people/--33-28-7,IP 属地湖北,2,2023-10-23T08:40:48.000Z,2023-10-23T08:40:48.000Z,18,4,我算是看明白了说一句倾向爱狗的就是爱狗人士，圣母婊，伪善，自私。说一句倾向恨狗的就是维护人权，有先进思想，有头脑。两者都是自私啊，而且都在自己的极端误区里一去不返，都有什么可高贵的。不立法只是一味捕杀就是解决不了根本问题啊，打着维护人权的名头虐待动物的人就是心里扭曲啊。流浪狗的途径一定是爱狗人士扔的吗？长辈恨狗背着爱狗人士扔了也是一种途径吧。大家都没有必要一巴掌打死吧。支持捕杀反对虐杀怎么了？怎么不行了？只准你们说自己观点是吧。关于虐杀概念，拜托大家被装糊涂玩文字游戏了，当然是指那些无缘无故去殴打，用刀刺，干一些残忍的事的行为啦。还有就是，你们身边有这种虐杀动物的人你们不害怕吗？我当初在学校知道一个男的把猫抓上五楼然后扔下去，再骗别人说自己把猫带去治疗了其实放在一处荒无人烟的地方等死的时候，真的很震惊。这种人不可怕吗？一边拿着别人好心捐赠的钱挥霍，一边骗别人说猫已经快好了。要不是最后事情败露，真的便宜了那个人渣。人再怎么理性，冷血，那好歹也要有一点恻隐之心吧。什么狗粮猫粮投毒，什么故意扔巧克力等等，这真的是一个高等动物能做出来的事情吗？你再怎么说是“不小心”你可以违背你的本意吗？好离谱，做这种事情的时候，一点愧疚之心都没有吗？好好好，我知道我在道德绑架啦，我站在道德制高点啦。辜鸿铭说zg人骨子里是温驯的，现在怎么变得又戾气又嗜血，还要为自己挥刀向听不懂人话的畜生而沾沾自喜。好笑，真好笑。都在高尚什么。觉得自己维护了人类利益高尚？觉得自己无比正义高尚？觉得别人泛滥同情心而自己能有正确的判断高尚？骨子里都是自私的，什么劣根性大家自己心里清楚就得了。我也讨厌极端爱狗，但是极端恨狗又好到哪里了？什么伪善比小人更可怕啊，这句话不是原谅小人做坏事的借口吧。这件事两极分化，很zg。从中真的可以看到各个圈子的乱象，各种吵，各方都觉得自己有道理，都觉得对方做作。还有一些人把自己在现实生活中的怨恨，带到网上，带到动物身上。懦弱死了。拿动物来宣泄自己心中的怒火是不对的，就算它还没有立法，那你也要去看看自己心里有没有问题啊。免得到时候施虐成性，拉不回来了 。
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3264707452,空气流通防疫技术,https://www.zhihu.com/people/6-38-64-27,IP 属地北京,936,2023-10-25T22:59:06.000Z,2023-10-25T23:00:06.000Z,0,4,"流浪狗咬人，应该是时时刻刻都在发生。否则，一年有5000多万人次被狗咬，难道都是拴绳的狗咬的吗？毋庸置疑，肯定有相当大的部分是流浪狗，而且应该占绝大多数。即便1,000万人次，或者100万人次，能说是1人被流浪狗咬吗？往少说也有上百万人次受害，或上千万人次受害，难道不该处置吗？"
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3262009857,道格拜克·基拉,https://www.zhihu.com/people/tian-ye-xie-gui,IP 属地山东,25,2023-10-24T01:33:35.000Z,2023-10-24T01:33:35.000Z,0,4,不是。咬人的是有主无绳家养犬。清理流浪狗已经是一种妥协和让步的治标之策了。禁止城市私人养犬才是狗咬人的治本之策。
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3260512756,醴兮,https://www.zhihu.com/people/li-xi-14-77,IP 属地黑龙江,721,2023-10-22T23:06:01.000Z,2023-10-22T23:06:01.000Z,0,3,你说的所有流浪狗，是指预估的全国四千万条流浪狗么？也有预估八九千万的，是指所有这些么？？还是指再过几年过亿的流浪狗？？还是再过些年的两亿？你到底指的是哪些啊？？？
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3258860908,南瓜南瓜粥,https://www.zhihu.com/people/han-yu-80-31,IP 属地澳大利亚,19,2023-10-21T08:59:44.000Z,2023-10-21T08:59:44.000Z,0,3,被咬的可不止一人
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3261485858,精神枓孙医生,https://www.zhihu.com/people/tai-shan-xi-an,IP 属地北京,225,2023-10-23T11:44:28.000Z,2023-10-23T11:44:28.000Z,0,3,还要算上那些会上网的狗，要一并清理
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3260909925,空飞的羽毛,https://www.zhihu.com/people/kong-fei-de-yu-mao,IP 属地贵州,50,2023-10-23T04:16:03.000Z,2023-10-23T04:16:03.000Z,0,3,一个人说要灭杀所有流浪狗，所有人都应该被道德审批吗？师爷，屁股在树上挂着呢。
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3261635736,岩海尘逝,https://www.zhihu.com/people/1hui,IP 属地广东,71,2023-10-23T14:11:02.000Z,2023-10-29T05:07:46.000Z,1,3,要是真的只有一人被狗咬，或者一年有一两百个人被狗咬，倒不至于。然而事实是每年有超过40000000人被猫狗咬伤，其中被狗咬成重伤甚至咬死人的新闻并不罕见。等流浪狗清理得差不多了，我相信下一步就是严抓家养猫狗这块。这狗还要不要?不要就清走要就去办证登记
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3260601845,无穷小,https://www.zhihu.com/people/ding-yiwen-67,IP 属地江苏,32,2023-10-23T00:54:55.000Z,2023-10-23T00:54:55.000Z,0,3,流浪狗早该遭殃了，咬了多少人了？
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3262160159,知乎用户,https://www.zhihu.com/people/,IP属地未知,58,2023-10-24T03:01:01.000Z,2023-10-24T03:01:01.000Z,0,2,所有流浪狗流浪猫都是假装爱宠物人士作的孽小区有专门买猫粮每天喂流浪猫的，真是幼稚又作恶
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3264856556,或许是个NPC,https://www.zhihu.com/people/wo-de-qing-chun-bu-mi-mang-79,IP 属地广东,44,2023-10-26T01:25:15.000Z,2023-10-26T01:25:15.000Z,0,2,这是第几次了？被咬成重伤的人，还有被咬死的人。甚至全国每年被流浪狗咬伤的人几千万例。中国包揽了世界80%的狂犬疫苗，就是因为“爱狗人士”的弃养造成的问题，让无辜的群众买单。现在就是积攒多年的矛盾，在天时地利人和的时候爆发了而已。
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3262992990,海木山人,https://www.zhihu.com/people/hai-mu-shan-ren,IP 属地陕西,321,2023-10-24T13:42:43.000Z,2023-10-24T13:42:43.000Z,1,2,不是这样的。因为流浪狗太多了，天天都有人被咬，我在家里没事，我一出门到外边，经常遇到有人被流浪狗咬，而且流浪狗把人咬了以后，寻不到狗主人。有些人被流浪狗咬了后，因为找不见狗主人，自认倒霉，自己到医院打针消毒。我在网上看到，有些爱狗人士以狗是人类的朋友为理由，为流浪狗辩护，实在令人不理解。伤害人类的动物，为什么人不能处理？我是支持消灭流浪狗的。
一人被狗咬，所有流浪狗都要遭殃吗。?,https://www.zhihu.com/question/627059587/answer/3262242280,余明旭,https://www.zhihu.com/people/yu-ming-xu-18,IP 属地北京,10561,2023-10-24T03:49:52.000Z,2023-10-24T03:49:52.000Z,0,2,不是，题主你可以把所有的流浪狗都接回家去养啊，这是你的权利啊。But，如果所有流浪狗咬了人题主你都愿意承担责任的话，那不处理也没关系啊。
