word,count
点击,3
兜圈子,3
体型,3
感谢,3
乱说,3
停止,3
承受,3
委屈,3
市区,3
白岩松,3
怀孕,3
理性,3
暴虐,3
怀疑,3
强烈,3
重点,3
意义,3
满嘴,3
变成,3
土狗,3
狂犬病,3
心里,3
宠物狗,3
源头,3
收留,3
改善,3
发表,3
建立,3
更加,3
十年,3
恶心,3
国外,3
保安,3
沟通,3
偏偏,3
邻居家,3
口号,3
公共安全,3
两岁,3
牵狗,3
部门,3
买单,3
转移,3
回答,3
圣母,3
高额,3
众筹,2
里养,2
温柔,2
发狂,2
运动量,2
感情,2
机构,2
熟悉,2
护卫,2
山里,2
伪善,2
嚷嚷,2
贴金,2
映射,2
现象,2
张口,2
包容,2
年轻,2
父母,2
欧美,2
安乐死,2
生前,2
害死,2
讲理,2
违规,2
气枪,2
非法,2
双标,2
满意,2
收养,2
女童,2
警示,2
粮食,2
抓走,2
老家,2
请问,2
善良,2
良知,2
粮狗,2
老鼠,2
居民,2
社区,2
医院,2
证明,2
拉黑,2
炸弹,2
明知,2
手段,2
做法,2
图片,2
温驯,2
主动,2
预估,2
动作,2
认知,2
霸凌,2
美国,2
恶狗,2
训犬,2
高冷,2
感受,2
野兽,2
耀武扬威,2
胆子,2
气死,2
正义,2
名义,2
抚慰,2
心态,2
居然,2
收容,2
忠诚,2
受伤,2
发抖,2
灭亡,2
抓住,2
sb,2
科学,2
养育,2
袋子,2
办狗证,2
养杜宾,2
继续,2
桂林,2
法律法规,2
受罪,2
终身,2
发展,2
空间,2
快乐,2
养成,2
问问,2
奇怪,2
公共秩序,2
犯罪,2
出现,2
抖音,2
优秀,2
老百姓,2
学校,2
毛病,2
立马,2
狗肉,2
猖狂,2
武器,2
总结,2
承认,2
母亲,2
温度,2
力度,2
军犬,2
免受,2
抵制,2
周知,2
郭嘉,2
集体,2
阴影,2
安乐,2
关键,2
保洁,2
附近,2
准备,2
瞬间,2
帖子,2
原罪,2
扰民,2
友善,2
卡斯,2
处方药,2
医生,2
增加,2
热度,2
女孩,2
血腥,2
现实,2
恶劣,2
欺负,2
朋友家,2
思维,2
公民,2
败类,2
棒球棒,2
棍子,2
真相,2
扼杀,2
解救,2
严重,2
心情,2
恐惧,2
理智,2
疯狂,2
驯化,2
禁止,2
定时炸弹,2
包块,2
知识,2
太正,2
散步,2
流量,2
简单,2
驯服,2
放心,2
决定,2
迟早,2
思考,2
遭殃,2
活生生,2
提出,2
脏话,2
历史,2
发言,2
鸡鸭鱼肉,2
恶霸,2
消息,2
真心,2
居住,2
狗证,2
疫苗,2
牵狗绳,2
短时间,2
带头,2
处罚,2
诉求,2
保持,2
放弃,2
中型,2
农村,2
明显,2
山头,2
实现,2
刚刚,2
细狗,2
没法,2
早日,2
入刑,2
明星,2
拒绝,2
狗屎,2
具体,2
台湾,2
学习,2
奋斗,2
特种兵,2
教导,2
负担,2
权益,2
判断,2
表达,2
杜绝,2
吃饱,2
合适,2
前面,2
宝贝,2
命令,2
坐牢,2
保障,2
分析,2
道德,2
爆点,2
话题,2
专业知识,2
键盘,2
喷子,2
表情,2
這種,2
玩耍,2
嬉戏,2
说法,2
Up,2
定期,2
眼睛,2
文化,2
钱款,2
成功,2
退钱,2
出生,2
指令,2
智商,2
良心,2
享受,2
举报,2
赛道,2
飙车,2
肇事,2
完整,2
瞎说,2
估计,2
残废,2
灵性,2
鸡鸭,2
平安,2
欢迎,2
行动,2
秦王,2
仇恨,2
走开,2
太低,2
制度,2
说句,2
伤痛,2
训犬师,2
悲凉,2
倾家荡产,1
救治,1
急急忙忙,1
dy,1
账号,1
呐喊,1
送命,1
福利,1
资格,1
告戒,1
攻击性,1
专业训练,1
养烈,1
犬住,1
拥挤,1
公正,1
心中,1
美化,1
回咬,1
抚摸,1
气味,1
讲话,1
神烦,1
伸手,1
斗犬,1
拉拉,1
雪橇,1
卖狗,1
美名,1
赚黑心钱,1
奸商,1
溃烂,1
狗训,1
关门,1
令行禁止,1
定点,1
必牵绳,1
会带,1
行走,1
平行,1
侯真训,1
姑娘,1
交通银行,1
农业银行,1
长期,1
剥皮,1
火烧,1
牛羊肉,1
未婚,1
包容性,1
脑残,1
追星,1
易怒,1
崩溃,1
击毙,1
猎杀,1
野生动物,1
平民,1
屏幕,1
带入,1
告诫,1
抓狗,1
孝子,1
成群,1
重罚,1
频发,1
整治,1
取消,1
器官,1
捐献,1
献血,1
说明,1
辩驳,1
阴阳怪气,1
开刀,1
危险品,1
备案,1
审核,1
考试合格,1
严刑,1
重法,1
精神病,1
入户,1
排查,1
路遇,1
展现,1
指责,1
高度,1
买点,1
仿佛,1
活佛,1
懂养,1
灭蟑螂,1
没花,1
华西,1
缴费,1
赔款,1
听说,1
开具,1
手里,1
招骂,1
杆子,1
闭眼,1
社会风气,1
文明城市,1
扫射,1
杀生,1
耗子药,1
招惹,1
洗成,1
生物,1
卖车,1
卖房,1
强奸犯,1
全家,1
屠宰场,1
武汉,1
活活,1
开水烫,1
恶毒,1
刷新,1
客观,1
亲生,1
耍酷,1
显摆,1
聚居,1
政府,1
寒心,1
掰断,1
手脚,1
qj,1
虐猫,1
扒皮,1
抽筋,1
明确,1
医药费,1
凑款,1
英勇,1
枪毙,1
认真,1
异烟肼,1
肾衰竭,1
巧克力,1
木糖醇,1
没事,1
培养,1
说事,1
狼犬,1
磕头,1
道歉,1
种群,1
赴死,1
捕猎,1
失控,1
时会,1
拴紧,1
怨狗,1
急眼,1
厉害,1
独立,1
思想,1
想法,1
树立,1
价值观念,1
词条,1
气炸,1
丝毫,1
实施,1
罪行,1
倍速,1
约克夏,1
圈养,1
舒缓,1
目标,1
宝妈,1
射出,1
子弹,1
正中,1
眉心,1
冰棍,1
闪避,1
点满,1
木棒,1
应激,1
完事,1
挨家,1
分配,1
曝光,1
动嘴,1
造谣,1
幼崽,1
站定,1
恶意,1
攻击力,1
太猛,1
瑟瑟,1
虐虐,1
罪恶,1
早点,1
工兵,1
狗头,1
削掉,1
客气,1
提醒,1
陷入,1
威胁,1
放肆,1
拼命,1
转移视线,1
崇尚,1
繁育,1
院舍,1
食品卫生,1
入法,1
正规,1
变高,1
接触,1
躲开,1
发脾气,1
点事,1
水里,1
针孔,1
室外,1
气体,1
河里,1
填平,1
带狗,1
夸奖,1
极度,1
up,1
主说,1
反感,1
爱国,1
真公知,1
业主,1
禁养区,1
名单,1
锻炼身体,1
咪咪,1
避避风头,1
点子,1
城镇,1
芝麻,1
弹丸,1
套绳,1
体力,1
毅力,1
耐心,1
演完,1
群演餐,1
姓白,1
太快,1
妥协,1
乡村,1
孝敬父母,1
合法,1
压力,1
全程,1
清洁工,1
猜想,1
清醒,1
生病,1
威胁性,1
校园,1
医疗费,1
解释,1
网红,1
律师,1
ta,1
习惯,1
短期,1
高层,1
长远,1
播出,1
训狗,1
电视剧,1
数理化,1
学问,1
单独,1
野狗,1
竟然,1
典型,1
先入,1
狼高冷,1
躲越,1
劝养,1
陪陪,1
菜市场,1
杀鸡,1
杀鸭,1
羊肉,1
出售,1
特权,1
暴风雨,1
猛烈,1
弓箭,1
毒药,1
早晚,1
害命,1
破破烂烂,1
缝缝补补,1
怪狗,1
进化,1
意味,1
包含,1
举措,1
受伤害,1
构建,1
真酷,1
防暴,1
难评,1
护院,1
死亡,1
数万,1
家庭,1
节约,1
万吨,1
成吨,1
工作量,1
积极主动,1
治标,1
分类,1
串串,1
柯基,1
笔尾,1
细犬,1
满卢,1
梅华,1
老祖宗,1
开车,1
养狗前,1
想必,1
文案,1
运转,1
回馈,1
决定权,1
发工资,1
意愿,1
放进,1
做派,1
回炉,1
重造,1
官方,1
澄清,1
明天,1
接送,1
钢棍,1
眼泪,1
刚会,1
走路,1
成年,1
男性,1
重视,1
矛盾激化,1
排斥,1
毁圈,1
违爱狗,1
汪汪,1
活蒸,1
螃蟹,1
活煮,1
碾碎,1
时长,1
精力旺盛,1
拆家会,1
微薄,1
足够,1
运动场,1
远远,1
疯跑,1
放出,1
市里,1
平常,1
房子,1
医嘱,1
开药,1
卖药,1
药店,1
嫌医,1
烫手,1
投诉,1
非专业,1
盲目,1
死活,1
高兴,1
罪孽,1
驾驭,1
屁话,1
步入,1
丧心病狂,1
刺激,1
维护,1
推动,1
群里,1
误伤,1
反抗,1
施暴,1
示范,1
土豆,1
慢慢,1
超级,1
见面,1
挑衅,1
加油,1
良俗,1
制止,1
声讨,1
漠视,1
杀戮,1
佩服,1
勇气,1
咽气,1
防身,1
效果,1
狗富,1
财富,1
财运,1
断章取义,1
捕捉,1
勇敢,1
伤势,1
直播,1
体验,1
命运,1
放原,1
事前,1
教养,1
狮子,1
集中,1
合情合理,1
定义,1
正养,1
藏獒,1
弹幕,1
养殖,1
公平,1
方面,1
性质,1
头痛,1
负面新闻,1
巨贵,1
独立思考,1
欣赏,1
始终,1
正确引导,1
没图,1
放张,1
漫画,1
博取,1
血馒头,1
咬伤,1
剁成,1
肉酱,1
事实,1
弄清楚,1
考公,1
注意,1
研究,1
嫉妒,1
特殊性,1
术业,1
专攻,1
生养,1
掌控,1
半夜,1
树丛,1
应付,1
鼓吹,1
公园,1
密集,1
允许,1
十点,1
拉尿,1
机会,1
词语,1
屏蔽,1
细节,1
诈捐,1
条款,1
余孽,1
民族,1
程度,1
恶果,1
互联网,1
沉默,1
制定,1
眼光,1
毒狗,1
杀狗虐,1
狗眼,1
杀害,1
拯救,1
干净,1
坚持,1
眼里,1
力量,1
绵弱,1
持续,1
数分钟,1
重器,1
戳戳,1
数十分钟,1
挣扎,1
贡献,1
梦想,1
遥远,1
指示,1
抽烟,1
ns,1
土堆,1
长出,1
英国,1
法令,1
相差,1
普通,1
提倡,1
占领,1
tule,1
拍苍蝇,1
蟑螂,1
成分,1
坏狗,1
糟糕,1
犬放,1
安慰,1
回手,1
生完,1
回家,1
免遭,1
光光,1
网暴,1
受害,1
行云流水,1
烧高香,1
禁完,1
认真负责,1
先问,1
密集型,1
猛犬,1
会教,1
辛苦,1
野蛮,1
凶残,1
义务教育,1
程序,1
局面,1
改变,1
阵风,1
整天,1
执行,1
幻想,1
恶性循环,1
全怪,1
暴行,1
停战,1
财政收入,1
掏钱,1
安分,1
交税,1
合理,1
发达国家,1
直白,1
年初,1
隔壁,1
老太,1
偷偷,1
坦白讲,1
回应,1
评估,1
福气,1
讲讲,1
杀伤性,1
两位,1
狩猎,1
弱肉强食,1
城区,1
肩高,1
楼房,1
舒服,1
乱象,1
扯淡,1
媒体,1
省略,1
残害,1
遭报应,1
山林,1
宽阔,1
瘦瘦高高,1
全身,1
十字路口,1
南北,1
推车,1
面前,1
发现,1
干紧,1
牵走,1
回头,1
情景,1
差点,1
乖乖,1
丢命,1
抑制,1
出格,1
男朋友,1
回想,1
射杀,1
没规矩,1
没教养,1
妨碍,1
回事,1
混淆视听,1
登记,1
误入,1
吃掉,1
普遍,1
平房,1
面子,1
安排,1
强制性,1
欧美国家,1
负面,1
形象,1
全世界,1
宿舍,1
睡觉,1
分尸,1
网爆,1
赞成,1
买套,1
帅气,1
交集,1
花钱,1
软软,1
权力,1
环卫,1
增添,1
破坏,1
街道,1
越拉,1
剪耳,1
剪尾,1
乱伦,1
行业,1
集合,1
生灵,1
创立,1
慈善,1
十块钱,1
轮流,1
弥补,1
报名,1
护工,1
适应,1
形式,1
交流,1
长时间,1
累积,1
蓄意谋杀,1
乱砍,1
结局,1
身份证,1
记录,1
身体,1
TN,1
带走,1
法治,1
耻辱,1
严格执行,1
通通,1
撤职,1
高举,1
狗权,1
山养,1
遛弯,1
司机,1
脑门,1
工具,1
评评,1
善款,1
防范,1
集资,1
通灵,1
老狗,1
混蛋,1
杀狗,1
太草蛋,1
优先,1
火灾,1
没关系,1
電話,1
機關,1
颁布法律,1
容身,1
犯贱,1
逗弄,1
弄死,1
求求,1
真话,1
常见,1
纳入,1
教材,1
安全意识,1
基础,1
努力,1
搏杀,1
食物链,1
顶端,1
断掉,1
民事,1
达成谅解,1
量刑,1
标准,1
立住,1
折腰,1
代价,1
热点话题,1
制高点,1
抨击,1
关闭,1
渠道,1
数额,1
覆盖,1
治疗费,1
护理费,1
增量,1
口袋,1
凸显,1
林生斌,1
老练,1
联合,1
协会,1
寻找,1
解决办法,1
泱泱,1
吸引,1
引发,1
激发,1
关心,1
阉割,1
想養,1
悲劇,1
咬傷,1
無辜,1
無腦養,1
繼續,1
殘害,1
社會,1
無腦,1
腦殘事,1
草坪,1
利益,1
刑事,1
太迟,1
追究,1
传染病,1
防治法,1
处置,1
生死,1
棒子,1
居民区,1
开发,1
专门,1
区域,1
检查,1
投入,1
数量,1
妄想,1
傻笑,1
显示,1
气度,1
体现,1
精神面貌,1
逐渐,1
古代,1
偷换概念,1
野外,1
提交,1
投放,1
违规操作,1
分食,1
失眠,1
忽然,1
发誓,1
够吃,1
乱养,1
缺陷,1
贪便宜,1
购买,1
现身说法,1
平均,1
没跑,1
头疼,1
出气,1
募捐,1
抚养权,1
咬住,1
拖走,1
准头,1
跑动,1
兄弟,1
钱眼,1
没想,1
规规矩矩,1
白眼,1
情愿,1
养柯基,1
权衡利弊,1
惨剧,1
特终,1
数字,1
标榜,1
现实生活,1
敏感话题,1
立刻,1
原形毕露,1
合规,1
晒图,1
信誓旦旦,1
警察,1
出示,1
社会化,1
难带,1
否决,1
解决方案,1
太特,1
解气,1
杀手,1
反思,1
疯狗,1
汽车,1
灭掉,1
措施,1
语言,1
请谅解,1
发出,1
严厉,1
出击,1
样子,1
消防,1
恐怖分子,1
微笑,1
违法必究,1
厌狗,1
政府部门,1
干扰,1
绳放,1
宣传,1
见鬼,1
必須,1
操控,1
訓練,1
单纯,1
明令,1
吃饭,1
种子,1
蹦迪,1
时栓绳,1
确保,1
核心,1
互相,1
争吵,1
伙伴,1
加热,1
具备,1
条件,1
楼道,1
没出,1
困扰,1
矫情,1
数十年,1
究竟,1
谨慎,1
tm,1
拜托,1
手续,1
窝窝,1
散养,1
作孽,1
担责,1
开喷,1
误导,1
彻底,1
整顿,1
兴奋,1
拖鞋,1
脆弱,1
失禁,1
花费,1
骂名,1
移民,1
逃税,1
热爱,1
讲道理,1
昆明,1
爸训,1
听话,1
退役,1
标杆,1
超爱,1
贵宾,1
退休,1
回老家,1
养德牧,1
报复,1
疫情,1
乱搞,1
敬仰,1
说出,1
罪魁祸首,1
聪明,1
礼貌,1
祸害,1
快递,1
间接,1
举止,1
转粉,1
商场,1
咖啡店,1
奶茶,1
周围,1
劝退,1
爱返,1
口口声声,1
仔细,1
牛羊马,1
越南,1
肌肉,1
认输,1
手指,1
眼珠子,1
干碎,1
泄火,1
公告,1
全额,1
万物,1
...,1
意见,1
报道,1
惩治,1
速度,1
眼前,1
垃圾,1
引导,1
净化,1
时期,1
懂狗,1
避险,1
突然袭击,1
专咬,1
热评,1
中公热评,1
说瞎话,1
村里,1
市场,1
高智商,1
轻视,1
請問,1
公權力,1
忘记,1
记住,1
臆测,1
母女俩,1
绕桩,1
技术,1
纯纯,1
甩锅,1
更通,1
主观,1
表现,1
生动,1
导盲犬,1
搜救,1
日常生活,1
宠物犬,1
家中,1
迎接,1
容易,1
感知,1
心理,1
猫狗类,1
爱猫,1
质疑,1
污名,1
化时,1
思辨,1
转发,1
安全感,1
揪住,1
演戏,1
觉醒,1
深刻,1
绳养,1
放生,1
群货带,1
死死,1
嚣张,1
TMD,1
东扯,1
装模作样,1
狗主,1
群体,1
龟玉,1
拉布,1
私欲,1
国际惯例,1
车库,1
构成,1
基石,1
爷爷奶奶,1
客客气气,1
命里,1
答案,1
行事,1
配养,1
生猫,1
防护网,1
跳楼,1
带回家,1
降低,1
水平,1
冬天,1
困难,1
太轻,1
复制粘贴,1
维持,1
生态平衡,1
表态,1
长效机制,1
慈悲,1
残杀,1
罚狗,1
理直气壮,1
气愤,1
天呐,1
链接,1
快点,1
收回,1
恶手,1
留点,1
德性,1
安全隐患,1
规章制度,1
办证,1
口吃,1
行善,1
观念,1
改掉,1
守法,1
监控,1
主动攻击,1
成语,1
欺软怕硬,1
新解,1
发财,1
满眼,1
泪花,1
寒冬腊月,1
雪花,1
直走,1
叔叔,1
抬贵手,1
回报,1
恶性,1
严格,1
划分,1
娱乐,1
休闲,1
抓捕,1
紧点,1
真难,1
幸运,1
直说,1
开口,1
众筹狗,1
营养,1
耗费,1
捐助,1
学学,1
拉满,1
罚款,1
注册,1
理赔,1
幼稚,1
喜爱,1
守规矩,1
带回,1
------,1
缩影,1
担心,1
推送,1
新闻,1
乐山,1
没弃,1
死法,1
封面,1
夸张,1
汪星,1
挨饿受冻,1
白搭,1
初生,1
投胎,1
没牵,1
恐怖,1
病态,1
拍摄,1
恶业,1
阴气,1
目前,1
全力,1
追责,1
犬主,1
敲响,1
警钟,1
完善,1
市民,1
偏激,1
咬咬,1
强迫,1
部分,1
缘分,1
切记,1
养老送终,1
骚扰,1
牢记,1
始乱终弃,1
玩具,1
推荐,1
韩国,1
纠正,1
护食,1
敏感,1
嫉妒心,1
失衡,1
焦虑,1
非常重视,1
心思,1
教育观,1
温饱,1
交代,1
公道话,1
