word,count
砖头,1
合伙,1
营造,1
整洁,1
建设,1
公德心,1
原始,1
流露,1
反正,1
心境,1
奴役,1
救赎,1
解决办法,1
中华,1
厄运,1
退退,1
残杀,1
快点,1
两天,1
jian,1
太难,1
相貌,1
平平,1
程度,1
日常,1
狗屎运,1
挑衅,1
颠覆,1
奶牛,1
江西,1
放弃,1
学生,1
凶狠,1
道德,1
暴露,1
笑容,1
网子,1
坏心眼,1
丢掉,1
性命,1
痛心,1
虐猫,1
虐狗,1
热度,1
募集,1
生活费,1
医药费,1
响应,1
始终,1
版抖音,1
狗出,1
羊癫疯,1
火场,1
场景,1
群体,1
乖乖,1
生存,1
艰难,1
进行,1
话题,1
云淡风轻,1
毛病,1
真累,1
时期,1
生养,1
接送,1
卖狗肉,1
癌症,1
百姓,1
老婆,1
放狗,1
家狗射水,1
讨嫌,1
武汉,1
撑住,1
江苏,1
正想,1
放松,1
心挺狠,1
缺德,1
狠狠,1
恐怕,1
动手,1
眼镜,1
败类,1
厉害,1
广场,1
老太,1
证实,1
直播,1
证件,1
标名,1
姓名,1
电话,1
资料,1
合法,1
闺女,1
形容,1
弄死,1
轮回,1
善报,1
位置,1
接近,1
头部,1
阻断,1
散步,1
酒店,1
迎合,1
店里,1
警觉,1
拉扯,1
更近,1
卑微,1
惧怕,1
悲哀,1
赞成,1
说法,1
触目惊心,1
严肃,1
抛弃,1
老板,1
理直气壮,1
疯狗,1
刘鑫,1
千奇百怪,1
命案,1
围攻,1
寻思,1
耗子,1
隔壁,1
中间,1
状况,1
义愤填膺,1
天喊,1
串串,1
金毛,1
条街,1
避雷,1
老师,1
军犬,1
做出,1
贡献,1
强制,1
原生,1
糟糕,1
女士,1
直立,1
万倍,1
外出,1
唐妞,1
杀掉,1
会飞,1
主页,1
橱窗,1
商家,1
发货,1
痛苦,1
杰克,1
辣条,1
措辞,1
干脆,1
弱点,1
发酵,1
总算,1
清醒,1
清流,1
流浪汉,1
喷水池,1
粉笔,1
乞讨,1
筹集,1
钱换,1
吃喝,1
生病,1
绝育,1
湿淋淋,1
强烈建议,1
认罪,1
发作,1
凶手,1
东北,1
稀罕,1
注意,1
魔鬼,1
科技,1
技术,1
想通,1
迟早,1
棒子,1
物种,1
躲避,1
抬杠,1
目标,1
家犬,1
厌狗,1
撕咬,1
咬成,1
重伤,1
请问,1
欺负,1
病重,1
陪护,1
独生女,1
没想,1
寄养,1
吃饭,1
衣服,1
眼神,1
心酸,1
娃娃,1
全网,1
赞美,1
感谢,1
客服,1
机智,1
棒棒,1
散养,1
稍微,1
会点,1
训狗,1
技巧,1
完蛋,1
規定,1
厌恶,1
值钱,1
真牛,1
白狗,1
动作,1
交闪,1
袭击,1
发财,1
坐狗,1
赔少,1
拉粑,1
作秀,1
越传越,1
病房,1
换肾,1
新疆,1
手机,1
崇州,1
黑色,1
采取,1
德国,1
养养,1
处处,1
两年,1
频率,1
统统,1
原谅,1
年前,1
慢慢,1
河南,1
频道,1
声明,1
家属,1
众筹,1
截止,1
万块,1
医疗,1
报销,1
考虑,1
截图,1
竟然,1
市区,1
精神病,1
办证,1
名字,1
电话号码,1
养成,1
没错,1
奇葩,1
发表,1
主宰,1
嘴里,1
野狗,1
挑战,1
狗东西,1
灭绝,1
祖宗,1
热点,1
现象,1
辱骂,1
认识,1
乱摸,1
回复,1
刷新,1
总会,1
风波,1
遭殃,1
席瑞说,1
探讨,1
情绪,1
狗交,1
医治,1
听话,1
主播,1
狗患,1
偷偷,1
刚刚,1
消息,1
楼梯,1
外面,1
狂吠,1
严查,1
学姐,1
没命,1
腰疼,1
掏钱,1
设立,1
安身,1
绳带,1
没偷,1
没骗,1
灵魂,1
干净,1
bt,1
虐狗虐,1
鲜活,1
丧心病狂,1
接触,1
蜕变,1
键盘,1
想带,1
锤子,1
发癫,1
类型,1
夜跑,1
绕道,1
伤心,1
病狂,1
顶梁柱,1
专治,1
生命权,1
筹款,1
页面,1
注册,1
账号,1
写明,1
明细,1
辩手,1
矛盾,1
惩罚,1
帮腔,1
重点,1
学习,1
极端分子,1
安排,1
说道,1
敬畏,1
夜晚,1
安置,1
放屁,1
张嘴,1
乱闹,1
门市,1
嗓子,1
收拾,1
刺激,1
底层,1
唯唯诺诺,1
维护,1
警示,1
推动,1
误伤,1
漂亮,1
文件,1
正义感,1
规矩,1
成方圆,1
圈养,1
认知,1
制裁,1
萨摩耶,1
早晚,1
画面,1
发麻,1
排斥,1
伸张正义,1
释放,1
心底,1
保证,1
怕死,1
幸亏,1
半步,1
姥姥家,1
禁止,1
说养,1
幼童,1
取缔,1
..,1
越怕,1
sqj,1
发达国家,1
左邻右舍,1
询问,1
包庇罪,1
高素质,1
心理,1
赔偿金,1
百万,1
仅仅,1
挣钱,1
医疗费,1
先例,1
风气,1
家伙,1
毕竟,1
澄清,1
土狗,1
典卖,1
财产,1
真想,1
追加,1
张图,1
完整版,1
烧油,1
调教,1
构成,1
妨碍,1
公务,1
严禁,1
死伤,1
污污,1
环镜,1
狠判,1
前提,1
健全,1
偷猫,1
猫肉,1
超级,1
表弟,1
狗场,1
烧烤,1
绕行,1
鄙夷,1
天生,1
汗毛,1
倒立,1
没牙,1
台灣省,1
飼養,1
植入,1
晶片,1
丟失,1
相關,1
刑責,1
提高警惕,1
准备,1
牵走,1
破防,1
太烦,1
睡觉,1
丢进,1
孤立,1
开心,1
禁锢,1
放学,1
眼里,1
偷走,1
咽进,1
胃里,1
现状,1
病菌,1
合理,1
城里,1
轻松,1
拉断,1
汽车,1
防滑链,1
栓住,1
钢筋,1
中午,1
带娃,1
急死,1
心情,1
处决,1
铭记,1
坚信,1
救救,1
泰迪,1
笑笑,1
老家,1
杀鸡,1
生肉,1
笑脸,1
身心健康,1
动物园,1
狮子,1
老虎,1
附加,1
寻求,1
公开,1
监督,1
犯罪,1
分尸,1
央视,1
分尸案,1
罪犯,1
介绍,1
逃脱,1
喷子,1
眼睛,1
悲伤,1
徒刑,1
两次,1
蓝色,1
分享,1
美丽,1
刀具,1
列入,1
工具,1
流氓,1
想养,1
捷克,1
狼犬,1
市场,1
合理化,1
规范化,1
制度化,1
情感,1
高处,1
权犬,1
口套,1
败坏,1
shashashashasha,1
高贵,1
痛恨,1
养法,1
做事,1
猪猪,1
羊羊,1
牛牛,1
调侃,1
食物,1
温柔,1
没关系,1
付出代价,1
错误,1
牵扯,1
牵狗绳,1
戴口套,1
没钱,1
登船,1
方法,1
愚蠢,1
买单,1
做错,1
爱狗养,1
更爱,1
杀害,1
中必,1
应验,1
老太婆,1
老太爷,1
相助,1
惩治,1
力度,1
倾家荡产,1
资格,1
太逆天,1
脑袋,1
伴侣,1
逮住,1
奶奶,1
长牙,1
磨牙,1
痛死,1
保留,1
维持,1
特征,1
激素,1
身体,1
恢复,1
想想,1
两百米,1
奇怪,1
警惕,1
乱拉乱,1
机器,1
灾难,1
休息,1
耳朵,1
长时间,1
结局,1
悲惨,1
乱棍,1
风头,1
戴嘴,1
案例,1
還少,1
國家,1
重視,1
執法,1
養狗,1
還會,1
發生,1
粮里,1
亢奋,1
邪恶,1
毛孩,1
合力,1
扑倒,1
咬断,1
媒体,1
跑步,1
实际,1
早点,1
移植,1
器官,1
丢弃,1
繁殖,1
法规,1
部门,1
民兵,1
企业,1
东北虎,1
报道,1
饲养,1
损失,1
石头,1
成年,1
出血,1
杀伤力,1
排泄物,1
老天,1
保佑,1
康复,1
保障,1
疫苗,1
拖走,1
加重,1
骚扰,1
明目张胆,1
畜牲,1
主动,1
石子,1
记错,1
缺钱,1
带回,1
号召力,1
召集,1
修建,1
服务,1
相信,1
加油,1
制度,1
体系,1
附带,1
民事,1
热心,1
份力,1
出资,1
渠道,1
独立,1
深知,1
闻闻,1
裤腿,1
陌生,1
真挺,1
邹城,1
中心店,1
镇富东,1
社区,1
蔡厂,1
门口,1
骑车,1
全民,1
进城,1
武警,1
介入,1
消灭,1
静坐,1
法院,1
判决书,1
太气,1
弥补,1
遗憾,1
斩立决,1
主动攻击,1
龙游,1
捐助,1
卫生费,1
主旨,1
公正,1
清明,1
充斥,1
乱咬,1
鸡鸭,1
代价,1
助长,1
恶性,1
满足,1
兽欲,1
魔爪,1
拉走,1
