word,count
伴侣,7
传播,7
赔偿,7
报告,7
措施,7
搞笑,7
屠杀,7
发言,6
狂犬,6
严重,6
必然,6
保证,6
界定,6
感情,6
掏钱,6
支出,6
维护,6
君子,6
鸡鸭,6
权力,6
需求,6
意识,6
意思,6
手机,6
进入,6
新闻,6
驯化,6
老虎,6
选择,6
公共,6
流程,6
处罚,6
保障,6
谴责,6
说话,6
强调,6
推动,6
贩子,6
禁养,6
市场,6
参考,6
义务,6
理智,6
实际,6
养犬,6
买卖,6
优点,6
财政,6
代价,6
福利,6
告诉,6
方面,6
估计,6
接受,6
麻烦,6
准备,6
祖宗,6
公司,6
心理,6
教育,6
发泄,6
图片,6
困难,6
监控,6
清楚,6
案例,6
事实,6
研究,6
攻击性,6
血腥,6
宣传,6
算命,6
花销,6
虐沙,6
牛羊猪,6
科学,6
公众,5
纯粹,5
棒子,5
说法,5
公民,5
复杂,5
假设,5
鉴定,5
资源,5
野猫,5
狮子,5
享受,5
半夜,5
清理,5
设立,5
工资,5
负担,5
绑架,5
植入,5
伪善,5
星期,5
登记,5
没事,5
全面,5
父母,5
力度,5
天天,5
诉求,5
宠物市场,5
记住,5
欺负,5
袋子,5
普遍,5
素质,5
爱宠,5
法律法规,5
严格执行,5
烈性,5
坚决,5
产业,5
宠物医院,5
陪伴,5
出事,5
生病,5
玩意,5
民众,5
相应,5
十年,5
垃圾,5
输出,5
逆天,5
防止,5
结合,5
文件,5
风险,5
适合,5
定义,5
巧克力,5
思想,5
城里,5
田园,5
关系,5
拴绳,5
执法,5
态度,5
面前,5
没法,5
带回,5
生产,5
宠物猫,5
落实,5
轻易,5
提出,5
群体,5
恶意,5
热度,5
牙姐,5
制定,5
死刑,5
消失,5
思路,5
商家,5
保险,5
规范化,5
阻碍,5
罚钱,5
gj,5
现阶段,5
中心,5
万物,5
罗翔,5
立场,5
权衡,5
评价,4
概率,4
保安,4
感性,4
筛选,4
老百姓,4
庖厨,4
手段,4
弹幕,4
杀生,4
衣服,4
主动,4
饿死,4
单独,4
野猪,4
方案,4
救护站,4
停止,4
解决办法,4
解决方案,4
欧洲,4
杀狗,4
暂时,4
牵头,4
圈养,4
记录,4
完事,4
痛快,4
主观,4
出门,4
灭绝,4
白天,4
说明,4
制造,4
效果,4
精神,4
效率,4
达成,4
非法,4
判断,4
喜爱,4
补充,4
吵架,4
节奏,4
培育,4
商品,4
UP,4
天性,4
毒杀,4
错误,4
检查,4
帮助,4
征税,4
身份证,4
现状,4
寄托,4
表现,4
完整,4
更加,4
方便,4
遗弃罪,4
分钟,4
绳子,4
治病,4
加强,4
理想,4
畸形,4
纳粹,4
吃掉,4
吃饱,4
没错,4
挪威,4
艰苦奋斗,4
请问,4
重视,4
开展,4
水平,4
没钱,4
形式,4
健康,4
外国,4
体型,4
冬天,4
散养,4
说实话,4
企业,4
擦屁股,4
群里,4
金钱,4
微笑,4
媒体,4
https,4
虐狗,4
立案,4
社区,4
透明,4
毒药,4
违法,4
背锅,4
制度,4
职责,4
老鼠药,4
活活,4
包容,4
圣母,4
抬杠,4
生态平衡,4
愤怒,4
du,4
罗威纳,4
栓绳,4
引流,4
杀死,4
眼里,4
底线,4
收取,4
居住,4
快速,4
杏仁核,4
菜市场,4
动保法,4
合理合法,4
生鲜,4
杀鸡,4
合规,4
生态系统,4
脑子,4
国际,4
心疼,4
视角,4
食物链,4
回答,4
公告,4
分拣,4
千万,3
百分百,3
高中,3
专项,3
医生,3
混淆,3
阶级,3
花费,3
做出,3
决策,3
聪明,3
争辩,3
牛羊,3
支撑,3
感谢,3
征收,3
干涉,3
没关系,3
牲畜,3
吃饭,3
限制,3
赔钱,3
实施,3
天生,3
绑定,3
弄死,3
杀猪,3
学会,3
绕道,3
休息,3
事物,3
犯罪,3
死活,3
杀害,3
罪名,3
集体,3
消耗,3
联系,3
健全,3
严惩,3
全世界,3
基金会,3
类似,3
畜牲,3
标记,3
害怕,3
客观,3
定期,3
家庭,3
轻松,3
发表,3
拜托,3
毒死,3
养活,3
市里,3
技术,3
心理变态,3
出生,3
诞生,3
转移,3
受益,3
场面,3
混淆视听,3
招惹,3
县城,3
毁灭,3
想想,3
奇怪,3
两次,3
脱贫,3
百万,3
收钱,3
交税,3
费劲,3
移民,3
售卖,3
关键,3
&#,3
简直,3
博主,3
努力,3
没收,3
宿舍,3
市政府,3
团体,3
太高,3
隔壁,3
认识,3
难度,3
左右,3
北京,3
机器,3
前面,3
微博,3
公共安全,3
守规矩,3
金毛,3
行动,3
活埋,3
设置,3
饲主,3
手里,3
迫害,3
侵犯,3
发达国家,3
流动,3
基础,3
疑似,3
折磨,3
嘴套,3
电信,3
诈骗,3
没见,3
扯淡,3
牵狗绳,3
状况,3
公平,3
意外,3
偏差,3
护院,3
生育率,3
养爹,3
东北,3
家猫,3
困扰,3
悲剧,3
指责,3
形成,3
立刻,3
包装,3
煽动,3
理想化,3
截图,3
tv,3
赞助,3
怀疑,3
目标,3
丫丫,3
杰克,3
辣条,3
信息,3
名义,3
猎杀,3
养育,3
推行,3
高效,3
舍狗舍,3
收入,3
正规,3
认真,3
认养,3
优先,3
艰难,3
贫困,3
处死,3
松鼠,3
ICU,3
救助站,3
生态环境,3
鸟类,3
隐患,3
两方,3
成功,3
狗贩子,3
保法,3
资格,3
虐猫,3
避免,3
明确,3
阶段,3
缴纳,3
划分,3
性质,3
盲目,3
恶心,3
机制,3
体系,3
植物,3
警告,3
变态,3
始终,3
发狂,3
灭掉,3
坐牢,3
反驳,3
印象,3
女生,3
纯纯,3
改善,3
生存环境,3
拒绝,3
全杀,3
平衡,3
西红仕,3
濒危,3
站队,3
答案,3
生理,3
妥善,3
解释,3
杀手,3
包裹,3
适应,2
关爱,2
真心,2
炒作,2
新闻报道,2
狂犬病毒,2
防疫站,2
初中,2
体育,2
考试,2
月份,2
排队,2
体重,2
扎针,2
熟练,2
运营,2
挣钱,2
附近,2
共情,2
热爱,2
预算,2
否认,2
秩序,2
文化,2
两句,2
孟子,2
远点,2
话题,2
狗爹,2
流浪汉,2
震惊,2
短期,2
储备,2
掌握,2
宠物犬,2
救援,2
高额,2
解放军,2
训犬师,2
释放,2
受伤害,2
漏洞,2
收益,2
爱护,2
常见,2
换成,2
说错,2
总体,2
损害,2
玩具,2
区分,2
浪费,2
熊猫,2
动物园,2
猪肉,2
主体,2
产物,2
灭杀,2
珍惜,2
感动,2
发情,2
悬赏,2
出力,2
员工,2
丰富,2
代表,2
政府部门,2
沟通,2
共识,2
厉害,2
奖励,2
财政支出,2
系统,2
期间,2
毕业,2
缓解,2
支付,2
家犬,2
野犬,2
民兵,2
乱窜,2
申请,2
想养,2
乌龟,2
邻居,2
前年,2
高兴,2
实事,2
主动性,2
领土,2
未知,2
敲死,2
条狗,2
功夫,2
名字,2
欢迎,2
溜溜,2
女朋友,2
家暴,2
分手,2
差异,2
两条,2
病毒,2
传染病,2
狂欢,2
提升,2
基数,2
零食,2
血统,2
交配,2
更新,2
实现,2
长期,2
销售,2
原罪,2
劣质,2
火力,2
相互,2
贡献,2
广州,2
避开,2
丢狗,2
挂失,2
治疗,2
扔掉,2
收拾,2
降低,2
实行,2
脑袋,2
抓狗队,2
美国政府,2
放屁,2
烟酒,2
性格,2
...,2
蚂蚁,2
芬兰,2
工会,2
免费,2
做成,2
读卡机,2
违停,2
领导,2
高贵,2
展示,2
噱头,2
拼命,2
油水,2
校园,2
口头,2
两年,2
统战,2
单位,2
廉价,2
远远,2
命令,2
规章,2
法规,2
积极性,2
极度,2
听说,2
饲料,2
变相,2
交钱,2
持续,2
确认,2
河北,2
部委,2
通报,2
生搬硬套,2
结合实际,2
省市,2
公德心,2
AI,2
开销,2
没养,2
深圳,2
成分,2
心里,2
生意,2
未成年,2
规矩,2
胆子,2
前期,2
高压电,2
掌控,2
习惯,2
馒头,2
权责,2
回老家,2
帮忙,2
默认,2
运动量,2
黑面包,2
水军,2
回复,2
时限,2
房子,2
花园,2
典型,2
户外,2
活动,2
空间,2
模糊,2
电诈,2
带狗,2
危险性,2
案件,2
赋予,2
逃避,2
Ta,2
难点,2
财力,2
跳脚,2
分类,2
荒谬,2
压力,2
读书,2
相处,2
两声,2
劝退,2
马路,2
玩乐,2
顶级,2
干净,2
睡觉,2
太少,2
投诉,2
注意,2
问问,2
总结,2
野兽,2
辱骂,2
棄養,2
發生,2
隨意棄,2
養貓,2
立马,2
杜绝,2
科普,2
拘留,2
zg,2
蚊子,2
承受,2
消毒,2
仓鼠,2
位置,2
想象,2
难听,2
营销,2
哺乳动物,2
恐怖,2
商业,2
刻意,2
标题,2
平台,2
稍微,2
欧美国家,2
项目,2
通告,2
出具,2
物质,2
网传,2
回执,2
谣言,2
风气,2
捣鬼,2
辟谣,2
说句,2
外面,2
量级,2
配送,2
张嘴,2
杀戮,2
学学,2
批量,2
车主,2
实名制,2
表面,2
取缔,2
反抗,2
反应,2
武器,2
缴税,2
赚钱,2
监督,2
恶狗,2
隐身,2
捕食,2
猫科动物,2
捐钱,2
协助,2
天敌,2
查查,2
出谋划策,2
草丛,2
突然,2
魔幻,2
快乐,2
抓猫,2
瞬间,2
表示,2
活物,2
判刑,2
报废,2
找点,2
城乡,2
居民,2
指导,2
放权,2
巡逻,2
体制,2
感受,2
报销,2
付出,2
记性,2
会少,2
结局,2
规模,2
反正,2
制高点,2
链接,2
贩卖,2
矛头,2
唾弃,2
学习,2
老乡,2
公斤,2
活体,2
挨骂,2
面积,2
乱象,2
加沙,2
百姓,2
阻止,2
获取,2
延伸,2
爱护动物,2
相信,2
违反,2
合适,2
中间,2
虚伪,2
ip,2
罕见,2
建设,2
效仿,2
调查,2
市政,2
骑车,2
家长,2
撕咬,2
通知,2
举例,2
名单,2
刑法,2
纳税,2
市民,2
热线,2
重庆,2
全球,2
安置,2
妥善处理,2
完美,2
清晰,2
老实,2
原始社会,2
暴力,2
OK,2
处刑,2
讲真,2
猫狗动,2
生动,2
养宠圈,2
臭虫,2
背书,2
中产阶级,2
十指,2
阳春,2
荒唐,2
平均,2
广深,2
先期,2
装置,2
全网,2
懒政,2
倡议,2
恶犬,2
source,2
力气,2
问号,2
突发,2
转变,2
乱棍,2
现代文明,2
犯事,2
欧美,2
条例,2
安全隐患,2
成群,2
社會,2
违背,2
公序良,2
战胜,2
捕鼠,2
淘汰,2
滥杀,2
联盟,2
男女,2
取乐,2
放弃,2
男生,2
效应,2
麻雀,2
担责,2
整改,2
口中,2
逐渐,2
生命安全,2
高度,2
完成,2
养鸡,2
屠宰,2
出国,2
坚持,2
足够,2
程序,2
捕狗,2
速度,2
道德感,2
群众,2
坚信,2
rap,2
罪魁祸首,2
根元,2
雨衣,2
精细化,2
icu,2
恶毒,2
诅咒,2
怒火,2
山西,2
红红,2
高层,2
牛肉,2
探讨,2
社会治安,2
粮猫,2
温柔,2
优先选择,2
统治,2
阶层,2
意志,2
成长,2
税款,2
集中,2
片面,2
辩证,2
司法,2
缺点,2
热点问题,2
教授,2
金句,2
场合,2
粮狗,2
粮里,2
优越,2
网友,2
特殊性,2
凌驾,2
圆孔,2
物流,2
刍狗,2
形容,2
树立,1
哥哥,1
黄赌毒,1
捐献,1
钱物,1
环保,1
文盲,1
制杖,1
套路,1
前途,1
治愈,1
治愈率,1
发病,1
潜伏期,1
忍受,1
担忧,1
群盛亩,1
确定,1
体考,1
市运会,1
稳稳,1
校门,1
参加考试,1
校门口,1
天气,1
短裤,1
血肉模糊,1
铁锹,1
测试,1
伤势,1
血清,1
药物,1
覆盖率,1
扎入,1
拔出,1
整条,1
块钱,1
业务,1
抽搐,1
灭种,1
团队,1
爱豆,1
没脑子,1
吸粉,1
越高,1
奢侈品,1
高档,1
体验,1
考量,1
运费,1
车费,1
国家级,1
传统,1
孟子曰,1
声音,1
忍心,1
相似,1
厨子,1
推送,1
众怒,1
白圈,1
心怀叵测,1
话柄,1
简洁,1
出发,1
明晰,1
底蕴,1
见识,1
想学,1
文案,1
编辑,1
优秀,1
剥夺,1
税负,1
具备,1
阻扰,1
bb,1
极难,1
学科,1
心意,1
恰恰,1
改变,1
公德,1
直白,1
刮破,1
弄伤,1
约束力,1
承认,1
法治,1
毁坏,1
合法权益,1
公共利益,1
民事法律,1
户口,1
证号,1
法医,1
黑户,1
控制措施,1
养主,1
践行,1
理念,1
口号,1
吵闹,1
嘶吼,1
废话,1
模式,1
排泄物,1
气味,1
户体,1
教育费,1
挤压,1
徒增,1
幻想,1
生产工具,1
踩踏,1
粮食,1
警示,1
告诫,1
农作物,1
特指,1
生活圈,1
共存,1
单单,1
试探,1
护食会,1
挑战,1
未遂,1
资产,1
子贡,1
凸显,1
道友,1
贫道,1
彰显,1
确信,1
例里,1
卖狗肉,1
慎重,1
完全正确,1
舍友,1
装作,1
安装,1
安慰,1
解剖,1
麻药,1
军马,1
战友,1
交换,1
装饰,1
闲钱,1
报团,1
夜里,1
防身,1
物品,1
耗子,1
发作,1
补偿,1
破碎,1
说出,1
户子,1
优先级,1
豆豆,1
偶然,1
吃剩,1
门口,1
太冷,1
没动静,1
寂寞,1
耐饿,1
耐造,1
纤绳,1
笼子,1
手指,1
捐掉,1
光辉,1
占领,1
干点,1
推手,1
纳闷,1
改杀,1
恐怕,1
滑稽,1
会演,1
发钱,1
枪毙,1
特权,1
牛犊,1
刷点,1
孜然,1
更香,1
养猪,1
妨碍,1
干净利索,1
观感,1
没主,1
毛病,1
耐性,1
刷刷,1
云养,1
点点,1
转转,1
瞧瞧,1
摊位,1
苦作,1
家底,1
单薄,1
公事,1
进退,1
灰溜溜,1
杨迪,1
陈乔恩,1
衷心,1
讲道理,1
认死理,1
诡辩,1
强奸,1
考公,1
政审,1
兽性,1
阴阳怪气,1
胃花,1
心脏病,1
亲手,1
屠戮,1
买药,1
敌敌畏,1
罐头,1
袭击,1
逼迫,1
亲子关系,1
近亲,1
遗传病,1
新鲜,1
犬种,1
超前,1
注意力,1
夏威夷,1
火灾,1
救狗,1
投资,1
重申,1
安心,1
霉国,1
受爱宠,1
折耳猫,1
观摩,1
先进,1
选育,1
流入,1
创造,1
围猎,1
围杀,1
湘潭,1
围攻,1
说破,1
杰哥,1
前瞻性,1
语言,1
口水战,1
撩拨,1
彻彻底底,1
灰色,1
半吊子,1
实习生,1
设备,1
弄弄,1
作出,1
抽象,1
狗养,1
送终,1
蛋糕,1
非常少,1
实习,1
刚刚,1
暴利,1
满足感,1
西方,1
分享,1
朋友圈,1
寻狗,1
启示,1
丢失,1
初期,1
服务体系,1
主猫主,1
会花,1
嫌弃,1
国情,1
操心,1
ID,1
详细,1
感兴趣,1
漕工,1
衣食,1
削尖,1
环卫,1
提点,1
税率,1
土豪,1
暴增,1
净资产,1
必需品,1
重税,1
消耗量,1
焚烧,1
秸秆,1
紧迫,1
稳赚,1
德国,1
高速,1
限速,1
智商,1
門檻,1
蜘蛛,1
兔子,1
猫咪,1
韩国,1
素媛案,1
没伤,1
决心,1
倒逼,1
推出,1
配合,1
满怀,1
童心,1
发臭,1
富哥,1
面试,1
胶囊,1
读取,1
nfc,1
衍生品,1
催生,1
时取,1
黑色,1
抵制,1
总数,1
违法必究,1
执法必严,1
叔叔,1
罪犯,1
抓住,1
扯皮,1
心软,1
优越感,1
奴隶,1
bgm,1
新闻标题,1
暑假,1
讲台,1
美谈,1
偷养,1
萌宠,1
率高,1
食堂,1
篷篷,1
奶牛,1
接近,1
玉林,1
爆发,1
没赢,1
零散,1
层面,1
邪教,1
定性,1
做做,1
白日梦,1
全面禁止,1
越穷,1
鸡犬升天,1
层级,1
行政,1
劳动力,1
分配,1
广袤,1
优势,1
消灭,1
接入,1
脑电波,1
齐刷刷,1
省级,1
县级,1
乡级,1
红头文件,1
宪法,1
充分发挥,1
缺乏,1
动力,1
影响力,1
产值,1
猫院,1
狗院,1
拦肉,1
狗车,1
市容,1
市貌,1
没闲,1
北欧,1
开狗场,1
商量,1
狗舍,1
相差,1
夫妻,1
漂亮,1
萨摩,1
公里,1
干干净净,1
握手,1
百年,1
兄弟,1
屁股,1
南方,1
南辕北辙,1
近两年,1
河北省,1
两回,1
常态,1
直辖,1
狗屎,1
教训,1
调研,1
铺开,1
真爱狗,1
越重,1
搬家,1
主义,1
子女,1
防走,1
养狗证,1
遵守,1
老老实实,1
绳养,1
围堵,1
出头,1
发抖,1
老爷爷,1
嫖客,1
脱裤,1
独占,1
花魁,1
美丽,1
废物,1
脾气,1
暴躁,1
驯服,1
育种,1
基础教育,1
培育出,1
训练,1
带病,1
转头,1
素养,1
普世,1
骨子里,1
非议,1
夸奖,1
良知,1
丝毫,1
饭点,1
跳出,1
玩玩,1
埋翔,1
粮全,1
煎熬,1
真想,1
卖掉,1
解放,1
封面,1
毛贼,1
办狗证,1
太早,1
稍稍,1
日常,1
数亿,1
剩饭,1
放出,1
写实,1
物件,1
富贵,1
祖辈,1
光卷,1
缝缝,1
俄罗斯,1
面包,1
万先,1
捣乱,1
磕碜,1
草坪,1
商场,1
开门,1
事务,1
消息,1
奋斗,1
低端,1
里养,1
狗关,1
屋里,1
玩伴,1
抬高,1
轻重缓急,1
扫黑,1
衡量,1
投入产出,1
反电诈,1
屁话,1
提醒,1
行凶,1
养烈,1
饮酒,1
驾车,1
出行,1
绳带,1
角度,1
新颖,1
沙狗,1
搬出,1
......,1
切换,1
天眼,1
长时间,1
捕获,1
寻找,1
笑话,1
新冠,1
宵禁,1
撒开,1
交朋友,1
祖坟,1
国企,1
NGO,1
专营,1
补贴,1
卖狗,1
养狗难,1
乱罚款,1
垃圾处理,1
乖乖,1
闲工夫,1
爹养,1
亲密,1
狂热,1
门院,1
进城,1
亲戚,1
封建社会,1
干活,1
义务教育,1
直线,1
爹妈,1
变少,1
循序渐进,1
清净,1
搞懂,1
村子,1
闭塞,1
刚需,1
属性,1
家庭成员,1
关键问题,1
污染环境,1
电瓶车,1
碰倒,1
引进,1
发春,1
超强,1
杀伤力,1
抓车,1
垫子,1
没噶蛋,1
记恨,1
纱窗,1
发青,1
生育,1
增殖,1
极少,1
入室,1
充足,1
冻死,1
争吵,1
玩耍,1
领回,1
会信,1
会急,1
没少,1
祸祸,1
善举,1
机械,1
太难,1
霸道,1
害兽,1
强迫,1
市区,1
反馈,1
狗牌,1
绩效,1
综合执法,1
城建,1
搞错,1
习俗,1
养狗场,1
标准化,1
忍住,1
狗主,1
男朋友,1
流星锤,1
分明,1
馆子,1
点赞,1
gt,1
收狗税,1
逃税,1
保险公司,1
医疗险,1
智慧,1
情力,1
谨防,1
极端化,1
定位,1
提意见,1
面子,1
工程,1
捞钱,1
全市,1
解決,1
重點,1
處罰,1
這種,1
這麼,1
飼養,1
貓狗,1
數量,1
虐殺,1
問題,1
循環,1
现存,1
尝试,1
确立,1
猫狗会,1
暴露,1
傻叉乱,1
回收,1
促进,1
民法典,1
强行,1
gdp,1
跑步,1
虫子,1
体积,1
出血量,1
血次,1
血迹,1
苍蝇,1
味道,1
视线,1
省流,1
网暴,1
外包装,1
扎通,1
送审,1
密封,1
愚蠢,1
妈妈,1
乐趣,1
撑控,1
爽快,1
猫德,1
学院,1
口子,1
疤痕,1
露腰,1
会杠,1
烂尾楼,1
传成,1
忠诚,1
蓄意,1
激化矛盾,1
谎言,1
CQuDwcA,1
fsh,1
分子,1
开心,1
跃跃欲试,1
ph,1
澄清,1
说句话,1
狗血淋头,1
截止,1
非常低,1
谋利,1
钱包,1
火车,1
特意,1
西班牙,1
运回,1
容忍,1
老哥,1
老婆,1
撑死,1
傲慢,1
立案侦查,1
回执单,1
侵害,1
画面,1
居然,1
电子,1
米国,1
子弹,1
年轻,1
炮筒,1
食碗,1
耗子药,1
蹲点,1
苗头,1
迷惑,1
点数,1
爸妈,1
独立,1
指代,1
搜索,1
剧毒,1
化学物质,1
心态,1
高校学生,1
体量,1
针孔,1
想查,1
清醒,1
茧房,1
乱咬,1
眼瞎,1
密码,1
抖音,1
爆火,1
送检,1
网络工具,1
属实,1
网络流量,1
制造机,1
必牵绳,1
暴虐,1
干掉,1
制裁,1
会乱成,1
举报,1
充电,1
删评,1
赏金,1
出车祸,1
养路费,1
车税,1
违章,1
办理,1
手机号,1
游荡,1
赞成,1
天王老子,1
暴发户,1
猫舍,1
身体,1
缺陷,1
猫狗舍,1
回访,1
前期工作,1
符合规定,1
零点,1
石灰,1
加水,1
追税,1
持证,1
申报,1
更贵,1
恶劣,1
盲盒,1
网购,1
rmb,1
提价,1
恨意,1
细分,1
前天,1
扑够,1
拉走,1
民生问题,1
摆脱,1
推进,1
总会,1
热点话题,1
私刑,1
私字,1
受控,1
北方,1
垃圾桶,1
疾病,1
口炎,1
说成,1
禽兽,1
转嫁,1
昆虫,1
....,1
浅浅,1
出镜率,1
受伤,1
抓伤,1
结队,1
更强,1
蹂躏,1
口水,1
训斥,1
没敢,1
玩猫,1
阐述,1
开开眼,1
示范,1
减轻,1
粗暴,1
戴嘴,1
碰撞,1
踢死,1
车辆,1
胳臂,1
撕心裂肺,1
扒皮,1
抽筋,1
说会,1
泛滥成灾,1
灭亡,1
退出,1
区站,1
种群,1
挤占,1
食肉动物,1
资料,1
抚摸,1
城市绿化,1
缺少,1
吸引,1
土猫,1
发达,1
遇见,1
残暴,1
乐意,1
痛苦,1
势力,1
互喷,1
巨浪,1
做错,1
行侠仗义,1
动手,1
杀猫,1
惊艳,1
恶宠,1
提议,1
中肯,1
犯错,1
毒害,1
误诊,1
维权,1
伤心,1
民间,1
弃狗,1
兜底,1
断绝,1
控养,1
黑心,1
牟利,1
搅浑,1
非专业,1
受惊,1
易怒,1
两脚,1
防疫,1
创卫,1
垃圾堆,1
混日子,1
电话,1
说动,1
条款,1
清晰明确,1
高举,1
犯罪分子,1
平民百姓,1
流传,1
树枝,1
寝室,1
激化,1
浑水摸鱼,1
敏感,1
针眼,1
火星,1
点燃,1
胆战心惊,1
结束,1
混乱,1
取消,1
农药,1
甲胺磷,1
开头,1
遗落,1
嘴里塞,1
投放,1
造成危害,1
重伤,1
遭受,1
忽略,1
乱举,1
啪啪,1
畜牧局,1
防治,1
砸烂,1
物权,1
花钱买,1
私家车,1
驾驶,1
安全带,1
车祸,1
偷走,1
机动车,1
偷换概念,1
没栓绳,1
导师,1
鸟类学,1
中途,1
制度化,1
幸福感,1
纲领性,1
难出,1
口罩,1
力量,1
偷换,1
郭嘉,1
疫情,1
榨干,1
采购,1
分毫,1
口袋,1
安排,1
义工,1
募捐,1
送养,1
坚守,1
没证,1
会长,1
放宽,1
金额,1
摆摊,1
送走,1
德牧,1
复制,1
刑拘,1
提倡,1
线设,1
税钱,1
避税,1
纳入,1
物产,1
契税,1
房产税,1
车船税,1
房车,1
保险机构,1
养车,1
准入,1
钱生,1
千亿美元,1
早日,1
外出,1
找口,1
真爱猫,1
外头,1
真实,1
价钱,1
丢掉,1
手续,1
接回,1
带点,1
火腿肠,1
逗逗,1
夜市,1
套圈,1
病死,1
扰民,1
团伙,1
满足私欲,1
认清,1
切实,1
出口,1
动脑,1
kZEVzOL,1
立反,1
高呼,1
动动脑,1
细节,1
两波,1
逍遥法外,1
公关,1
堵住,1
根治,1
发癫,1
会养,1
发善心,1
寻思,1
猛犬,1
幼体,1
出售,1
狗市,1
受欢迎,1
喊句,1
现实情况,1
主提,1
犬禁养,1
犬串,1
特征,1
千奇百怪,1
放开,1
狗串,1
集市,1
狗贩,1
买菜,1
斯塔万格,1
千里迢迢,1
院子,1
太空,1
住宅,1
撕裂,1
欧盟,1
气候,1
压迫感,1
处处,1
条条框框,1
泾渭分明,1
活力,1
流失,1
外加,1
超高,1
老龄化,1
两天,1
公然,1
屠城,1
盲点,1
专注,1
美美,1
阵风,1
明年,1
政策性,1
真改,1
实话,1
俗话,1
层次,1
表达,1
运动,1
骑士,1
营养,1
简中,1
保护措施,1
反虐动,1
渠道,1
复读,1
收点,1
妄图,1
低价,1
买入,1
选择权,1
拉屎,1
拉尿,1
专项资金,1
运转,1
死循环,1
石头砸,1
朴素,1
价值观,1
负罪感,1
标语,1
批评,1
激发,1
反叛,1
没提,1
郑重,1
闭嘴,1
前情,1
帮倒忙,1
指猫,1
蚜虫,1
万左右,1
定点,1
万日元,1
野良,1
单价,1
收税,1
社会福利,1
罚金,1
讲解,1
观念,1
提案,1
养鸟,1
雀鸟,1
杀熊,1
杀鹿,1
村民,1
警力,1
审批,1
响应,1
贴补,1
究竟,1
冷血动物,1
出发点,1
妖魔鬼怪,1
颠覆,1
印度,1
图配,1
中文,1
外网,1
公务员,1
狗强,1
老家,1
街道办,1
刚出,1
点钟,1
芳草,1
溜达,1
两点,1
专项基金,1
物业,1
包浆,1
章口,1
原博主,1
外卖,1
真假,1
太行,1
心痛,1
倡导,1
战争,1
纯属,1
改进,1
进步,1
虐沙猫,1
整件事,1
先出,1
反虐,1
反感,1
蚌埠,1
