question_title,answer_url,author_name,author_url,author_ip,fans_count,created_time,updated_time,comment_count,voteup_count,content
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3269718293,ICTG,https://www.zhihu.com/people/ictg,IP属地未知,145,2023-10-30T01:43:58.000Z,2023-10-30T01:43:58.000Z,29,131,今天卖猫卖狗，明天就会卖人卖肾今天给猫狗绝育，明天就会伤害他人今天遗弃猫狗，明天就会把人轰出家门猫狗是人类的朋友，不是人类的商品保护动物，从禁止遗弃、禁止买卖、禁止伤害开始如果你不支持禁止买卖动物，那你的善良和奴隶主的良心没什么区别如果你是真正有爱心的人，那么就呼吁禁止买卖、伤害、遗弃动物吧
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3269184917,乌麻布,https://www.zhihu.com/people/zhang-dong-bei-87,IP属地未知,14085,2023-10-29T11:33:58.000Z,2023-10-29T11:33:58.000Z,44,125,错了，这两个事情没有逻辑关系，至少没有因果关系。不是一只狗犯错就要杀所有狗，这个逻辑是不成立的。没有发生成都的狗咬人事件，流浪狗就不应该清理了吗？正确的说法是流浪狗管理一直都应该做，这点各省各市的养狗条例都说的很清楚了。但是因为地方懒政的原因，一直没有好好落实。以至于导致了很多人被咬。知道成都事件爆发，点燃了这么多年大众对不文明养狗行为和流浪狗的不满，所以才有所行动。而且目前的行动压根就不够。连摆摆样子都不算，我前两天还看到了流浪狗和不栓绳的养狗人，还是没人管。举个例子就是我们现在的交通法规也有对电动车的管理。但是在实际执行上，懒政现象十分严重。很多电动车私自改造，超速，逆行，人行道行驶，闯红灯等等问题非常严重，但是没人管而已。如果有一天真有这么一个电动车把一个2岁的小女孩儿给撞到ICU去了。引起来众怒。你是不是也要问一句，其他电动车也没错啊？为什么要管理所有电动车啊？很简单的道理，小学生都能明白。偏偏这么多人装不懂，还真忽悠了一帮人，我也是服了。再说一遍，不管有没有狗咬人事件，流浪狗都需要清理，要么捕杀，要么领养。现在没有这么人愿意领养的情况下，只能捕杀。而这些都是养狗人造的孽，流浪狗都是他们遗弃的，或者被遗弃的狗生的。这些人才是罪魁祸首。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3271849917,Maga,https://www.zhihu.com/people/maga-82,IP属地未知,713,2023-10-31T12:35:41.000Z,2023-10-31T12:35:41.000Z,9,106,折射出了狗始终都不是人。一个小偷被剁手，这个镇子的小偷都会老实几天。不是因为剁手本身，而是因为小偷可以把剁手和自己的行为结合起来，他们会感到恐惧从而约束自己。狗不行。你今天把这只咬人的狗抓去宰了，完全不影响明天另一只狗咬人，它们的智商并不理解这之间的关系。所以打包烩了才能解决问题。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3269707857,薛定谔的老猫,https://www.zhihu.com/people/xue-ding-e-de-lao-mao,IP属地未知,2738,2023-10-30T01:37:09.000Z,2023-10-30T01:37:09.000Z,1,99,大错特错。不是让流浪狗承担错误。而是一只狗犯下了滔天罪恶，引起顶层注视，揭开了猫狗教的重重黑幕，让迟来了二十年惩罚这才降临到二十年前就该被清理的流浪狗头上。不是流浪狗承担什么，而是它们的罪恶迟了二十年才被清算而已。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3271660075,倚枪笑红尘,https://www.zhihu.com/people/yi-qiang-xiao-hong-chen-bx,IP属地未知,463,2023-10-31T09:27:07.000Z,2023-10-31T09:27:07.000Z,4,89,折射出曾经那个率兽食人的旧社会正在跨出棺材，重回现世，不过万幸的是才迈出一只脚，虽然它的尸臭早就弥漫世间了。居然要等到流浪狗对人类犯下不可饶恕的罪过，才开始清理流浪狗。折射出了口口声声人民名义的统治者实际施行的所谓善政也是为了自己的利益，这次事件影响太大，化形狗畜的孝敬弥补不了社会动荡造成的损失，所以才象征性的收拾一下流浪狗，真正治标的手段绝对不用。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3271545256,维森,https://www.zhihu.com/people/wei-sen-33,IP属地未知,15582,2023-10-31T08:05:17.000Z,2023-10-31T08:05:17.000Z,1,79,折射出了，早就该清理的满地垃圾，现在成了垃圾堆，影响到了大众的生活，正要下功夫清理，跑出一大群靠着垃圾赚钱的阻拦，叫嚣着“你们把我们赖以生存垃圾堆清理了以后我们靠什么过活呀”。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3273555021,渺如烟,https://www.zhihu.com/people/yuan-xi-ruo,IP属地未知,141,2023-11-02T00:45:33.000Z,2023-11-02T00:45:33.000Z,0,72,折射出了赛博动保人士的虚伪讲个动保笑话B站某UP的暹罗猫跑了两层楼就被动保人士“捡”走去宣传“爱心”了
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3270003455,发发,https://www.zhihu.com/people/yishu-99,IP属地未知,122,2023-10-30T05:08:31.000Z,2023-10-30T05:09:12.000Z,0,69,说明流浪狗伤人是普遍现象，每年的狂犬疫苗数据是佐证。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3272630000,不会开车的屠夫,https://www.zhihu.com/people/bu-hui-kai-che-de-tu-fu,IP属地未知,11,2023-11-01T05:27:25.000Z,2023-11-01T05:27:46.000Z,3,66,反问题主一个问题：一个人酒后醉驾出了事故，造成至少一人死亡的严重后果，却要所有酒驾、醉驾的司机共同承担，轻者行政拘留，重者判刑坐牢，甚至连累儿女和孙子、孙女，这事，又折射出了什么社会现实？很诧异题主思考的方向，为什么题主不责问造成流浪狗泛滥的源头，却把矛头对准遵循现有法律处理流浪狗的人们？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3273494772,爬树的鱼,https://www.zhihu.com/people/pa-shu-de-yu-53,IP属地未知,331,2023-11-01T23:39:33.000Z,2023-11-01T23:39:33.000Z,1,60,出了恶性事件，全国扫黑除恶。 一个黑社会犯错却要所有的黑社会共同承担，这折射出了什么社会现实？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3271912105,一贱曾当百万师,https://www.zhihu.com/people/archer-68-4,IP属地未知,505,2023-10-31T13:41:56.000Z,2023-10-31T13:41:56.000Z,1,55,这反应了有关部门的不作为。本来应该常态化的管理，非要出点啥事才知道该做事了。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3271228251,知乎用户,https://www.zhihu.com/people/,IP属地未知,3504,2023-10-31T03:54:38.000Z,2023-10-31T04:23:34.000Z,1,49,在人的权利得到合理的保障之前，不谈任何狗权。昨天傍晚出门散步，看见一只狗对着一家餐馆准备第二天用的食材撒尿，一抬腿一收腿也就三秒钟的事情。如果我把这一幕拍下来放到网上，这家小店可能就要倒闭了，我只能选择默默离开，以后不去这家店。已经够了。我们普通不养狗人的诉求就是站起来说不，不要再有满街的狗屎，不牵绳的野狗，霸道的狗主人。支持全民全面扑杀流浪狗，支持城市禁养狗。折射了什么社会问题？折射出了普通人为何要被逼到忍无可忍才会站出来捍卫自己本就应有的权利这个社会问题。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3269238670,飓风,https://www.zhihu.com/people/ju-feng-42-31,IP属地未知,236,2023-10-29T12:29:38.000Z,2023-11-01T03:10:02.000Z,3,48,一只蚊子咬了我，也会有蚊子咬其他人。蚊子会咬人就是事实。流浪狗可能会咬人就是事实，或许你接触的流浪狗都是温顺又可怜，但是狗有狩猎和撕咬的本能，是有伤害人的能力的，一旦遇到饥饿，患病或是性情暴烈的狗，就可能会有危险，尤其是孩子和老人。狗是欺软怕硬的，农村人都知道，你越跑狗越追，你弯腰捡个棍子或砖头它立刻就老实了，狗奴才就是这个道理。那些自身处于安全环境或者有自保能力的人，呼吁所有人要对流浪狗爱护包容，却对解决办法只字不提，我只能说这是站着说话不腰疼。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3273945086,MAGA,https://www.zhihu.com/people/46-84-52-94,IP属地未知,102,2023-11-02T05:29:56.000Z,2023-11-02T05:29:56.000Z,0,47,折射出了要严格执法不活稀泥的现实。早一点严格执法，就不会有这么多流浪动物。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3273081975,可乐,https://www.zhihu.com/people/ke-le-18-84,IP属地未知,2,2023-11-01T11:26:39.000Z,2023-11-01T11:26:39.000Z,29,47,一个城市的黑社会伤人却连累了全国的黑社会共同承担扫黑除恶，这折射出了什么社会现实？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3321220732,金陵小老头,https://www.zhihu.com/people/3-72-1-41,IP属地未知,20701,2023-12-11T03:04:23.000Z,2023-12-11T03:04:23.000Z,2,44,又想误导大家？犯错的是流浪狗吗？作为一只狗，生存是它的本能保护领地是理所应当的事情它就是把遗弃它的人给吃了，我都不觉得这条狗有错真正有错的是另外两个人群一个是养狗的，你养了它又遗弃了它，你还有责任心吗？还有人性吗？另外一个就是城市管理者连条狗都管不了，怎么好意思为人民服务的？根本不配，你知道吗？所以应该承担责任的是养狗人群和当地领导可是你没有权力扑杀领导和爱狗人士……所以领导和爱狗人士就拿流浪狗背锅了这折射出了权责不对等的社会现实我也不知道该怎么解决
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3271318778,小笼包,https://www.zhihu.com/people/xiao-long-bao-17-92,IP属地未知,24,2023-10-31T05:12:34.000Z,2023-10-31T05:12:34.000Z,0,44,一个强奸犯犯错，所有强奸犯共同承担你有没有搞清楚，强奸犯就是罪犯
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3271717607,知乎用户,https://www.zhihu.com/people/,IP属地未知,3712,2023-10-31T10:16:06.000Z,2023-10-31T10:16:06.000Z,3,43,"首先每年被咬的人保守估计上千万,并不是一条流浪狗,而是有4000万条流浪狗其次,一辆车撞人,所有车买保险一个人闯祸,所有人戴头盔凭什么养狗就可以例外?"
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3272345531,江南忆,https://www.zhihu.com/people/lsl-18-5,IP属地未知,2209,2023-11-01T02:04:59.000Z,2023-11-01T02:06:02.000Z,2,39,当蚊子在你身边飞来飞去的时候，你想都不想就把它打死了。如果是在家里，你还会点起蚊香，来个无差别攻击。问题是，蚊子不一定咬你，它可能只不过是从你面前飞过而已。更何况它还可能是从不咬人的公蚊子。但这仍然阻止不了你痛下杀手。蚊子就不是生命了吗？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3283114027,战力旺盛的波伏娃,https://www.zhihu.com/people/shi-jie-wei-ba-zhu-yi-ke-cheng,IP属地未知,244,2023-11-09T13:43:32.000Z,2023-11-09T13:43:32.000Z,3,38,折射出的是懒政，不作为的社会现实（当然也有社会资源不足的原因）。是因为一条狗咬伤了小女孩，而且是危及生命的重伤，所以才开始清理流浪狗。问题是清理流浪狗是本来就应该做的事情，不应该等到咬人了再来做。这就好像有人在闹市埋下炸弹，结果非要等到炸弹爆炸伤人才去处理，难道不应该在伤人之前就把炸弹拆除吗？不过亡羊补牢，为时不晚。希望政府能因为这次伤人事件下定决心彻底清除流浪狗，不要像之前那样的半途而废了。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3269070907,龙宫岛,https://www.zhihu.com/people/long-gong-dao,IP属地未知,125,2023-10-29T09:19:19.000Z,2023-10-29T09:19:19.000Z,33,38,家里有一只蟑螂恶心你，你为什么要灭蟑螂全家？有没有想过蟑螂为什么要寄生在你家？是人错了，人造了房子，还在家里藏食物，罪大恶极，蟑螂能有什么错？为什么要株连九族？出现野狗伤人就代表野狗数量已经到一个密度了，城市里的垃圾食物已经无法维持野狗数量，他们无法继续依靠垃圾为食，要开始狩猎了。这个时候不减少野狗数量，那接下来会越来越危险。在大自然，狼群太多，食物不够，狼会饿死。但在城市里到处都有走来走去的肉，饿肯定是饿不死的，只能人为控制数量。野狗问题无法根治，只能定期清理，维持一个安全的密度。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3270566656,临溪,https://www.zhihu.com/people/liu-jian-83-21,IP属地未知,12973,2023-10-30T12:48:04.000Z,2023-10-30T12:48:04.000Z,0,38,"研究发现：治理狗患问题，需要有下面两个关键点。第一个关键点：全面清理流浪狗。我国的《动物防疫法》第三十条第三款已经明文规定：应当对流浪犬进行全面捕杀处置。将流浪狗消灭之后会发生什么？世界终于清净了，大家能安心睡眠了，狗无法继续吠叫扰民了。环境变好了，狗无法继续拉屎了。群众安全了，狗无法继续咬人了，也无法继续传播狂犬病毒了。第二个关键点：看清文明养犬的谎言，全面禁止饲养宠物狗。人犬矛盾已经到了不可调和的地步。文明养狗这种粉饰太平的谎言已经越来越没有人相信了。1994年之前，城市禁止养犬的。中国小动物协会的头目芦荻在美国和美国的动保人士进行了交流，回国之后，开始破坏城市禁犬令。1994年底，在中国小动物协会的芦荻处心积虑的破坏下，把城市禁狗令改成了所谓的文明养犬。1994年底取消城市禁狗令到现在快三十年了，一直就是喊着文明养犬的口号，但其实狗伤人越来越多，全国十几亿人试错三十年，时间已经证明了所谓“文明养狗”就是一句骗人的空话。恶犬伤人事件比比皆是，我们的社会在为狗患付出巨大的代价。一次又一次地惨痛悲剧发生，我们不应该沿着文明养犬的老路。是时候恢复城市禁狗令了。如今，爱狗人士没有任何资格谈法治，因为他们今天获得的这些所谓的“养狗的权利""是有原罪的，从一开始就是没有取得多数公民的同意。是爱狗人士凭借自己会闹会骗的不正当手段抢夺来的权利。大家还记得武汉怕狗人士卢孝林被爱狗人士逼得跳楼的惨剧吗？卢孝林和很多人一样，都是从小害怕狗。后来被小区中的很多宠物狗侵扰。卢孝林天真地劝说狗主人文明养犬，但是这些爱狗人士抱团，欺凌卢孝林，活活把卢孝林逼死。无数的惨剧告诉我们：文明养狗是最大的谎言。幻想文明养狗，最终只能是死路一条。河南王新刚事件以及武汉卢孝林事件都证明了文明养狗的口号毫无作用。其中卢孝林事件是证明了文明养犬永远不可能实现。而河南王新刚事件则说明万一少数人做到了文明养狗，依然没有用的。拴着绳子的狗一样咬人。证明文明养犬没有用的例子还有很多。以前城市禁止养狗，那时候的城市人口密度还没有现在的大，都禁止了。现在人口密度更大了，涉及狗的问题更严重反而不管了，是城市管理的倒退。现在我们的城市居住环境根本不适合养狗。越来越多的人都知道文明养犬是谎言，无数群众要求恢复城市禁止养犬。"
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3271451046,三浦大僧正,https://www.zhihu.com/people/san-pu-da-seng-zheng,IP属地未知,51,2023-10-31T06:57:09.000Z,2023-10-31T06:57:09.000Z,2,38,一些养狗的不办证、出门不牵绳、狗随地大小便不管，却要所有养狗的共同挨骂，这折射出了什么社会现实？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3274767617,张文远,https://www.zhihu.com/people/zhang-wen-yuan-80-47,IP属地未知,1090,2023-11-02T22:52:44.000Z,2023-11-02T22:52:44.000Z,1,36,一只醉驾者犯错，却要所有饮酒人共同承担，这折射出了什么社会现实？
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3281300770,文刀半瞎,https://www.zhihu.com/people/wendaobanxia,IP属地未知,81883,2023-11-08T06:51:47.000Z,2023-11-08T06:51:47.000Z,3,34,题目有两个陷阱。第一个：弱化错误。题目说一只流浪狗犯错。这是一只两只吗？肯定不是。这仅仅只是流浪狗吗？也不是，家养宠物狗咬死咬伤的案例也非常多。第二个就是夸大。让所有狗买单。有让所有狗买单吗？并没有。咱们国家有23个省，5个自治区，4个直辖市，2个特别行政区，几十个地区，600多个市，有2862个县区，又有多少地方捕杀流浪狗，规范遛狗牵绳，禁止饲养大型犬？并没有多少。……退一万步讲，即便有一天，咱们国家从上到下出台统一规定，市区和小区禁止饲养大型犬。规范遛狗牵绳和饲养行为准则行为规范。禁止遗弃宠物，违者行政处罚，甚至刑事拘留。捕捉流浪狗，让社会人员领养，无人领养就出台统一规定，按规定处理，例如学美国，直接安乐死。这对于流浪狗，对于那些疯魔的爱狗人士来说，难道不是利好消息？毕竟，狗是不受法治约束，它们不懂法，也不需要懂法，咬了人不需要负法律责任。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3273419551,Charlotte,https://www.zhihu.com/people/charlotte-86-26-1,IP属地未知,114,2023-11-01T17:41:17.000Z,2023-11-01T17:41:17.000Z,15,33,"真正的问题不在狗上，在极端""爱狗人士""身上我也养狗，我咋不担心我狗被打死，投食毒死，咬小孩，尿轮胎被毒死？我居然违反狗德狗纪让狗子在家上厕所！居然从小抱着狗上下楼梯，就是为了训练他在外面只在草坪尿尿的习惯。居然出门牵绳！看到小孩，只要小孩想摸我的狗，我抱着狗就跑，谁也别想追上我。狗群一概不加，拒绝被拉扯和他们一起找城管理论。我喜欢的是我的狗，不是""爱狗人士""，""爱狗人士""的任何所作所为关我们合法养狗人什么事。我的狗除了我家人给的吃的，别人喂到嘴边都不吃。这些事明明很容易做到啊，更何况只是简单的牵绳。当我们在讨论流浪狗时我们在讨论什么呢？从狗的品种角度: 大部分非纯血统（性格不太稳定，很敏感警惕，还有些奇怪的性状）从散养人的角度: 很可能是不道德的主人家放养的（会放养自己狗的主人，你猜会不会每年带狗打一次狂犬疫苗？你猜狗狗感染各种病的机率是低还是高？你再猜猜你打死了这种狗主人的狗，他会不会和你讲道理）- 这种狗主人才需要被处理，关家里少多少事啊从狗的繁殖角度: 真的没那么多人丢狗，你们小看了狗的强悍的繁殖能力和短暂繁殖周期，人类不干预的情况下，狗狗一年可以生两次，每次生2-12只。保守估计一只流浪母狗一年能带来2-24只小流浪狗。假设这些小狗因为各种原因一年存活率30%（参考狼幼崽的存活率）一年也有0-7只，其中母狗可能有0-3只。母狗八个月进入发情期，循环以往。从合法养狗人的角度: 相信我，普通养狗人比你们还讨厌""爱狗人士""，""爱狗人士""违法犯罪，兴风作浪，倒霉的都是我们老实养狗人，风评被害不说，遛狗被行注目礼，小孩看到我带狗尖叫着跑掉。。。从圣母白莲不出力不出钱，只出表言的角度：自己本身甚至不养猫狗的圣母白莲的茶言茶语……我一直都以为这玩意是雌竞小说里的龙傲天……没想到真有，还挺…符合小说的描写。仅凭猫猫狗狗可可爱爱的照片和视频就觉得猫猫狗狗这么好看，怎么会伤人呢？狗是狼的亚种灰狼啊大哥！小狼幼崽一岁前最爱玩的就是捕猎游戏，追踪，假咬，翻滚，撕咬都是正常操作，你告诉我这不是为了攻击，是为了什么。生物从寒武纪时代开始就大规模的进化出攻击性器官eg. 奇虾。你现在告诉我狗狗不会伤害人，没有任何攻击性，我五体投地啊大哥！狗和狼是靠羊甘地主动饿死自己，投喂的种群吗？""爱狗人士""是真的坏，随时用它们的正义威胁到普通人的人身安全和财产安全。法律应该把它们归类成邪教判刑。""散养人""大概率是有点小蠢，罚点钱算了。""冤种养狗人"" 我们会挑选一些身体健康的小奶狗从小养。这样的收养承诺我本人可以给到。每个月狗粮含肉量30%+冻干+羊奶粉的基本保障在我能力范围内。但是说真的，去收养一只成年了，还流浪过，性格不稳定，体型不小，还敏感，身体还有残疾的狗，我会害怕且难受，因为我真的和它们接触过，也试着带回家过。捡到过两只，一只很肥的柴犬，好像是母狗发情期捡到的，爆冲，疯狂爆冲，根本拉不住。后面两天，徒步走完了好几公里的附近小区给他找主人，一无所获。关键这狗也不认我，每次看到我动牵引绳就过分兴奋，根本控制不住自己感觉下一秒就要咬我。带去宠物公厕让他便便，好家伙拉完就跑，我越追他越跑就跑丢了。成年狗真的很难养熟。""圣母白莲""这种剧毒，能不能给它们每个人配个龙傲天打发时间。事做了吗？概念弄清楚了吗？不同品种的狗的生活习性摸清楚了吗？收养过吗？捐过狗粮和钱吗？有训犬能力吗？做过义工吗？综上所述，大冤种普通养狗人遭受了你们想象不到的无妄之灾。但是我们的力量杯水车薪。我们也渴望立法。也不认同流浪猫狗的拯救方案需要动用国家蔡振。也不认同猫狗的性命与生存权应该放置与他人之上。一个简陋的proposalZF划一块远郊的地专门用于流浪狗收容狗粮由""爱狗人士""和养狗人捐赠，麻烦开两个通道，不想和""爱狗人士""走一样的捐款通道，也方便后期数据统计，到底""爱狗人士""捐赠了多少钱？捐赠了多少狗粮？（从没捐过款，收养过狗，做过义工的""爱狗人士""没有资格发言）基地运营者需要是家里和名下没有养过狗的中公党源，以保证公平公正的保障没有养狗人的权益。有任何过激行为的""爱狗人士""需要定期义务来做社区义工（他们要的美式的惩罚措施）来铲屎和打扫卫生。养狗人和""爱狗人士""志愿者做一个领养网站，显示每只收容的狗的性格，外貌，年龄，品种，体型，重量，以及身体疾病情况（必须公布不然对领养人不负责）。每只狗的收容时间最多只能对标美国7天，奶狗和狗妈多给点时间吧，奶狗头一个月都吃奶而且领养应该也很快。再久你们怎么对得起其他吃低保，拿助学金和每个月被扣那么多税的同胞！-- 一个冤种养狗人的简陋的提案"
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3274436909,高兴,https://www.zhihu.com/people/hong-shi-46,IP属地未知,241,2023-11-02T12:03:54.000Z,2023-11-02T12:03:54.000Z,5,32,但本人始终觉得问题主要还是出在人的身上。说得对。所以应该先清理流浪狗流浪猫，然后严格管理。养猫养狗要考证，猫狗需要训练+上牌+芯片+预留DNA数据以便追查，施行积分+罚款+刑罚管理。出现无绳猫狗，捕捉动物 查询主人，第一次扣12分+罚款1000+重学科目一，第二次扣12分+罚款2000+重学科目一+拘留3天，第三次扣12分+罚款2000+判刑6个月+5年禁养+无害化处理动物。狗吠扰民扣1分+罚款200狗随地大小便不处理扣3分+罚款500不带嘴套扣6分+罚款1000狗攻击人按照主人故意伤害处理+狗无害化处理。欢迎补充。
一只流浪狗犯错，却要所有流浪狗共同承担，这折射出了什么社会现实？,https://www.zhihu.com/question/628287767/answer/3273033993,一哥,https://www.zhihu.com/people/yige-44-69,IP属地未知,113,2023-11-01T10:37:46.000Z,2023-11-01T10:37:46.000Z,0,31,就是说一个小偷杀人闯出祸了，你们怎么还在全城掀起反扒之风了呢？
