comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,last_modify_ts,liked_count
653060240000000020027794,1697669156000,湖南,652f5649000000001f03c515,我们的国家到底是怎么了.明明是养狗的人没有做到很好的养狗习惯和平时对狗的教育.明明是要普及养狗以及别的国家一样对狗狗进行教育管理多一点的节目.反而在捕杀无辜的生命.到底我们国家是怎么了.哪个动物安全我就问.人类都没有百分之百安全的人.还因人而异.更何况是动物.光做一些没有用的短期处理方案.到底是哪位高层给的这样优秀方案.麻烦按长远看.多播出一些动物友好节目.多出些真的有能力训狗的机构和有才华的人来普及老百姓怎么养狗怎么训练有问题的狗狗.以及年轻人怎么养狗这种节目吧.每天放那么多乱七八糟电视剧.还不如多放些健康有益节目.学校也普及下吧.不要每天搞这么多数理化好吗？人都没有了爱还要学问干什么,62f38624000000001e01d2ae,大红石,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30srk2bm83q6g5onjgoi7jkleci7uvtg?imageView2/2/w/120/format/jpg,0,1703311320382,7
654733dc000000002002e741,1699165149000,陕西,652f5649000000001f03c515,该评论已丢失,645bdbb70000000014013773,卡洛琳娜,https://sns-avatar-qc.xhscdn.com/avatar/be4e54a984a21be925a215a08fb36c8b.jpg?imageView2/2/w/120/format/jpg,0,1703311320388,0
65360db3000000001900890f,1698041267000,江苏,652f5649000000001f03c515,就是要合理管控产业链和规范饲养人文明养狗,5a057d2fdb2e6042a9da13a1,nini,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2mq2g546js00049vc3ruiu4t16js1oag?imageView2/2/w/120/format/jpg,0,1703311320391,0
6536002d0000000020009458,1698037806000,广东,652f5649000000001f03c515,那个200w姐的捐款可以退 可以退 去找平台申请 可以退！理由就是怀疑用户钱款使用不正当之类的， 可以退 ，有人成功了，捐了的快去（以上复制希望更多人看到     涵涵妈那里可以申请退钱了！我朋友捐的1000已经退回来了！1.先关注公众号2.进入个人中心，选择设置，进行实名认证3.回到个人中心，选择我的捐款4.选择绿通订单，点击退费这样就可以了，就不用跟平台去兜圈子。复制粘贴,5b77e43cd88eb3000133837a,迦南佑生,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rc3o6q61e6g4ag4epi3p0rq5t40m60?imageView2/2/w/120/format/jpg,0,1703311320393,1
65308caf000000001900ac2e,1697680559000,重庆,652f5649000000001f03c515,不是所有人都配养狗，也不是所有人都配当家长，门槛太低了 ，这事一出导致让文明养宠的人非常委屈，这事谁不怨[失望R]小女孩冤，流浪动物们冤，文明养宠的人更冤[失望R]我有三只猫，一只是朋友怀孕不要的，一只在我楼下捡的，另一只朋友家生猫，我要的，我家里按了防护网，怕就是怕万一跳楼，要是不幸砸中人，[失望R]都做了绝育，平时有在喂流浪猫，我也很委屈啊[偷笑R]每次看到流浪在外，我也想带回家，可是我能力也有限，带回去只能降低它们集体的生活水平啊[哭惹R]外面的流浪动物，现在马上冬天了，它们也很困难，如果没有那么多弃养和不负责任的喂养，就不会有那么人讨厌了，归根结底是养的门槛太低了，处罚太轻了,5b68692cb4a92800010b5894,MoMo,https://sns-avatar-qc.xhscdn.com/avatar/6161425ba0c65c0001779a26.jpg?imageView2/2/w/120/format/jpg,0,1703311320396,1
652f9fef000000002301a72d,1697619951000,辽宁,652f5649000000001f03c515,[笑哭R]真的，本来养大型犬就不敢撒手～我都用p链。1.5米的很短了～但是还是有很多人怕我拽不住,5dcb81b0000000000100bda9,鱼&生,https://sns-avatar-qc.xhscdn.com/avatar/63bad4c69c088b1a1d9602d0.jpg?imageView2/2/w/120/format/jpg,0,1703311320400,0
652f9890000000002001a0d0,1697618064000,江苏,652f5649000000001f03c515,不是所有人都能养狗的，这门槛没法律监督，最后都是狗承担,580f926f82ec391780dda976,拒绝搜救犬，要求搜救孩！,https://sns-avatar-qc.xhscdn.com/avatar/64e1d3e2fae46675d342e00e.jpg?imageView2/2/w/120/format/jpg,0,1703311320405,0
652f8bc7000000001d006610,1697614791000,江苏,652f5649000000001f03c515,🆙赞同,6450570a00000000290140e2,胡萝卜与蒲公英,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30nta455718005p2gas5aag72epuse7o?imageView2/2/w/120/format/jpg,0,1703311320407,0
652f817c000000002100ce20,1697612156000,湖南,652f5649000000001f03c515,点了！,5e2830a2000000000100a36c,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30p03s2863q0g5nh862h098rcgunpg28?imageView2/2/w/120/format/jpg,0,1703311320411,0
652f6341000000002001f915,1697604417000,浙江,652f5649000000001f03c515,是的，淘宝上一大堆卖星期狗的,5bda7a29071c46000124ed50,🌻,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30s29051l2e004bmo08t2jrag1l4uet0?imageView2/2/w/120/format/jpg,0,1703311320413,0
652f8d80000000001c03c32f,1697615232000,天津,652f361f000000001c014c0f,网上有那种驱赶狗的超声波电子产品，可以买一个,5afdaa26e8ac2b306341261a,升级打怪,https://sns-avatar-qc.xhscdn.com/avatar/640752a68d4f36b74654bec4.jpg?imageView2/2/w/120/format/jpg,5,1703311320428,0
652f4860000000002000db9b,1697597536000,江苏,652f361f000000001c014c0f,姐妹你这个疤好恐怖还在脉搏这里心疼,58b259d582ec394d8f1006ff,鲧鲧great,https://sns-avatar-qc.xhscdn.com/avatar/5e0f2ffb9a02a8000189adde.jpg?imageView2/2/w/120/format/jpg,4,1703311320436,0
652f56bf000000001d038fd7,1697601215000,山东,652f361f000000001c014c0f,咬不咬人狗出门都应该牵绳，不过我家狗是真的不咬人[笑哭R][笑哭R],5ad6ab744eacab402f7be59d,Sissi_lxr,https://sns-avatar-qc.xhscdn.com/avatar/62f5d37d9bbdc6cb5105fb4a.jpg?imageView2/2/w/120/format/jpg,1,1703311320441,1
652f6ef7000000001b03e280,1697607415000,内蒙古,652f361f000000001c014c0f,现在出门小区还有遛狗不栓绳的，特别是晚上，好多人出来溜大狗,5c8f3856000000001103a929,可可,https://sns-avatar-qc.xhscdn.com/avatar/411309441983cdc4ce073ff8da73b5b6.jpg?imageView2/2/w/120/format/jpg,0,1703311320445,0
652f6a03000000001b03cdd6,1697606147000,北京,652f361f000000001c014c0f,希望相关加大相关法律！！！！,5f2812f4000000000100369a,全面抗日,https://sns-avatar-qc.xhscdn.com/avatar/650694c74d3ae99b6ce69ece.jpg?imageView2/2/w/120/format/jpg,0,1703311320448,0
65387fce000000002202f3d7,1698201550000,湖南,6537ba8b0000000025014b6a,一对一逐字稿@一起约面试,64241b2a0000000029013d4d,面试莫愁,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rlkb66gii605p143claafadnle84bo?imageView2/2/w/120/format/jpg,0,1703311320456,0
655fed8e000000001b03d19f,1700785550000,山西,653f76c3000000001f004097,表态 原因 影响 对策 长效机制,60c1b7da000000002002e286,信东哥，相信未来,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rqmq562io005o61mvd85ok6tivmka8?imageView2/2/w/120/format/jpg,0,1703311320526,1
65407eac0000000020015ddb,1698725548000,湖南,653f76c3000000001f004097,有点可怕,5fc13db40000000001007a25,z c s.,https://sns-avatar-qc.xhscdn.com/avatar/644df125fe6243cd283d0baf.jpg?imageView2/2/w/120/format/jpg,0,1703311320529,1
65300e88000000002402cd3f,1697648264000,福建,652ffc7b000000001f03bd70,明知怕，还打破原则，就要较劲私人饲养，最终狗子可怜,5c8f943d000000001000a66a,请先说你好。,https://sns-avatar-qc.xhscdn.com/avatar/6169ecb9147338f791008b6c.jpg?imageView2/2/w/120/format/jpg,1,1703311321686,21
6550b89d000000000f028806,1699788957000,浙江,652ffc7b000000001f03bd70,我跟你们讲 我刚刚出门溜娃回来路上 就遇到一个瘦瘦高高的男的遛2只犬 一只是细狗一只是跟图片上3号或者6号很像 我吓的认不出来了就觉得跟老虎体型差不多大全身都是黑色的 因为过路十字路口我是东西方向 他是南北方向离的一米我就看到他的细狗了另一只我还没看到 我就赶紧把推车转在我身后 然后他牵着狗走了过来 走到我面前 我才发现是只恶犬而且没有套嘴套一张大嘴满嘴哈喇子 我当时吓坏了 站在原地不敢动 我怕他牵不住 然后让他干紧牵走 他说别怕别怕就把狗牵往前走 然后最要命的是这个狗跟他走了一下又回头往我这边来了 你们能想象当时那种情景吗 一只体型跟老虎差不多大的恶犬 满嘴哈喇子 走向你我差点吓哭了,5ce5cc9a000000001102d4fa,SK,https://sns-avatar-qc.xhscdn.com/avatar/60b32e2ef36a4b0f3f750758.jpg?imageView2/2/w/120/format/jpg,7,1703311321688,3
6534b1e500000000250158f2,1697952229000,甘肃,652ffc7b000000001f03bd70,家长看好自己的孩子，永远别相信说什么狗不咬人，也别让孩子随便去摸，主人同意了也不行！毕竟只要狗咬了人都是狗很温驯，你没看好孩子，你家孩子主动招惹狗[吃瓜R]烈性犬都能洗成温驯，真咬人了谁跟你讲理,62a997d5000000001501e85a,小布尔乔亚DAYTOY,https://sns-avatar-qc.xhscdn.com/avatar/62a997d5000000001501e85a.jpg?imageView2/2/w/120/format/jpg,8,1703311321691,17
6534c4d4000000001b031d72,1697957077000,广东,652ffc7b000000001f03bd70,孙红雷呢？,5d635348000000000101864f,多尔戈鲁基,https://sns-avatar-qc.xhscdn.com/avatar/63482f3a1c2b38d1911f02ef.jpg?imageView2/2/w/120/format/jpg,5,1703311321693,0
6535cbfa000000001d002750,1698024442000,广西,652ffc7b000000001f03bd70,我记得比特犬还打不过中华田园犬，B有视频，第一次知道国产阿黄战斗力爆表[笑哭R],5f34340b00000000010058a5,童崽子,https://sns-avatar-qc.xhscdn.com/avatar/63a9cf623a14c3466f966509.jpg?imageView2/2/w/120/format/jpg,4,1703311321696,0
653360a20000000025017715,1697865890000,河北,652ffc7b000000001f03bd70,希望家长能出门能看住自己孩子，看不住自己孩子到时候出了事 有哭的时候,5c0b8eaf000000000601ed6d,我叫王小二吖！,https://sns-avatar-qc.xhscdn.com/avatar/62722d6b389c5ed27639bc3b.jpg?imageView2/2/w/120/format/jpg,2,1703311321699,12
6535d5d9000000002003be0a,1698026969000,吉林,652ffc7b000000001f03bd70,学会了 那怎么识别烈性人,600c008c0000000001007641,普罗维娅,https://sns-avatar-qc.xhscdn.com/avatar/638c7e5ca6ea64bf712deeca.jpg?imageView2/2/w/120/format/jpg,2,1703311321703,0
653395070000000020031f21,1697879303000,天津,652ffc7b000000001f03bd70,懂了 远离八字嘴,580deb7a5e87e7697f4e8a62,-北人久情,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/120/format/jpg,1,1703311321706,2
6533913a000000002002822c,1697878330000,广东,652ffc7b000000001f03bd70,比特犬的肌肉看着就觉得凶,5d61468e000000000100a8f3,珊,https://sns-avatar-qc.xhscdn.com/avatar/614063106325edf471181bbf.jpg?imageView2/2/w/120/format/jpg,1,1703311321708,1
653357b60000000019009043,1697863606000,江苏,652ffc7b000000001f03bd70,很好的干货，谢谢小编,5bd018c838ba630001166b0b,TAO宝儿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rhs9hsai44g4bjeeeccgqobli2vi00?imageView2/2/w/120/format/jpg,1,1703311321711,1
6551dc010000000033003164,1699863553000,重庆,652ffc7b000000001f03bd70,菲勒护领土意式太恐怖了,5f4a5bea0000000001004305,有品位的盐与鱼,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2gqnsr0ais06g5nqabfl08go59gj04q8?imageView2/2/w/120/format/jpg,0,1703311321714,0
653a29170000000021002e0e,1698310423000,辽宁,652ffc7b000000001f03bd70,很有用的分享,64e2cb0b000000000100c8bd,桃桃丸子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30obvv01li8005p72pc5g9i5thi430g8?imageView2/2/w/120/format/jpg,0,1703311321716,0
65366184000000001a012536,1698062724000,广东,652ffc7b000000001f03bd70,一般长这样的都不敢靠近了，看起来就很凶,608aed91000000000101e2c0,momo,https://sns-avatar-qc.xhscdn.com/avatar/64e0d20169140d5fa7f598d6.jpg?imageView2/2/w/120/format/jpg,0,1703311321720,1
653644ba000000001903bf8a,1698055354000,江苏,652ffc7b000000001f03bd70,一般烈性犬都长得丑[笑哭R],5a1bb06a4eacab0f7340dcef,美少女战士,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qv60q0rh2d049vu14o6ln7fdfvo160?imageView2/2/w/120/format/jpg,1,1703311321722,2
65363a17000000002002aa59,1698052631000,浙江,652ffc7b000000001f03bd70,城市还是适合金毛 拉布多拉多 边牧 泰迪这类,5d7744470000000001005b1b,PROJECT 0111,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30o565dtsim005nbn8h3g8morthbgcc8?imageView2/2/w/120/format/jpg,1,1703311321725,1
6535db930000000020035aaf,1698028435000,,652ffc7b000000001f03bd70,怎么说了，我也是养狗，也非常喜欢狗狗，但养狗的不牵狗，我也是非常的讨厌，我上电梯都问他们怕不怕狗，不怕我就牵狗一起进电梯，如果怕，我就等下一个电梯，要担得起铲屎官的责任。,5f459d19000000000101f79e,如何成为帅哥,https://sns-avatar-qc.xhscdn.com/avatar/63a15e5cea6ad999d562f84a.jpg?imageView2/2/w/120/format/jpg,0,1703311321726,1
6534d13f000000001d00c83c,1697960255000,河南,652ffc7b000000001f03bd70,恶霸犬是不是有比特犬的血统,5b18bf7a11be107b20213bce,P!anet,https://sns-avatar-qc.xhscdn.com/avatar/607c49530606a3c74f2e45fc.jpg?imageView2/2/w/120/format/jpg,0,1703311321730,0
65347430000000001900aa4d,1697936432000,河南,652ffc7b000000001f03bd70,你是个灭绝师太,5ee22b4f0000000001001f7e,阳阳,https://sns-avatar-qc.xhscdn.com/avatar/6077eb7bc54afad0b6061f3e.jpg?imageView2/2/w/120/format/jpg,1,1703311321733,0
653454d7000000002201eefc,1697928407000,江苏,652ffc7b000000001f03bd70,不管是什么狗   都要保持距离    不要摸路边的狗,5911a60550c4b43afe142938,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rllu92vio6g49fqk7j0aa9o5uj4440?imageView2/2/w/120/format/jpg,0,1703311321737,3
653435060000000021003a8f,1697920262000,重庆,652ffc7b000000001f03bd70,"我的比特就是战死的,家里有蛇,它咬死了蛇,它也死了。",6411872400000000110204b2,小小世界,https://sns-avatar-qc.xhscdn.com/avatar/411309441983cdc4ce073ff8da73b5b6.jpg?imageView2/2/w/120/format/jpg,0,1703311321739,0
6533edf9000000002201d0b4,1697902073000,浙江,652ffc7b000000001f03bd70,都好吓人[哭惹R]@腹肌奶龙,550521492e1d937cd93a5791,只吃糖不吃苦(装修中),https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30n491v1i5g004060ihgkilsh8ldeaj0?imageView2/2/w/120/format/jpg,1,1703311321743,0
6533d772000000001d002a08,1697896306000,浙江,652ffc7b000000001f03bd70,@街角,5b8213a8871ff10001a50f69,梅菲斯特,https://sns-avatar-qc.xhscdn.com/avatar/6489dbbe17cdc10276a61e86.jpg?imageView2/2/w/120/format/jpg,1,1703311321746,0
6533ccbc0000000025016a3f,1697893564000,安徽,652ffc7b000000001f03bd70,@过期的酸奶_ 姐姐我怕…,5dbb8ffd0000000001004545,小抄写员,https://sns-avatar-qc.xhscdn.com/avatar/628260a50177fd987babcfcd.jpg?imageView2/2/w/120/format/jpg,0,1703311321749,0
6533b572000000002100edb0,1697887602000,陕西,652ffc7b000000001f03bd70,成年人都怕这些狗。,5b8b3990cb86550001593a5d,席不习,https://sns-avatar-qc.xhscdn.com/avatar/5b8b3990cb86550001593a5d.jpg?imageView2/2/w/120/format/jpg,1,1703311321752,2
65334464000000002002a7f0,1697858660000,安徽,652ffc7b000000001f03bd70,看着就好凶,5be7bc1629ae6c0001cbd34e,bababaqq,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rnutpp8ie6g4bpoj7u1dkqe6b9e1qg?imageView2/2/w/120/format/jpg,0,1703311321755,4
65333c96000000002303af52,1697856662000,山东,652ffc7b000000001f03bd70,@豫西小丁 @豫西小丁 花猫呢,5c5961dc000000001b00d94f,女票是只双眼皮,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30pvdfjspn8605n2pc7e6pmaffol5g3g?imageView2/2/w/120/format/jpg,1,1703311321758,0
653242b600000000190399f5,1697792694000,甘肃,652ffc7b000000001f03bd70,比特犬放的是恶霸的图[笑哭R]，恶霸只是长得凶,63184992000000002302523a,小红薯63187C7A,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/120/format/jpg,1,1703311321759,4
6531d64e000000002202e74f,1697764942000,广东,652ffc7b000000001f03bd70,太可怕了 远离它们,58e8988250c4b46e7f2fcda9,十一妈妈,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30orin61k346g49chvec85jd9nq8s8n8?imageView2/2/w/120/format/jpg,2,1703311321763,1
6535c76b0000000023038298,1698023275000,湖南,652ffc7b000000001f03bd70,真是胡说八道，比特咬人的可能性比泰迪还要低，培育过程中咬人的比特都要死。,6096c4d400000000010017f5,bobe,https://sns-avatar-qc.xhscdn.com/avatar/60a3535b5e3bb69a5ae5454e.jpg?imageView2/2/w/120/format/jpg,1,1703311321766,0
6534af600000000025014705,1697951586000,墨西哥,652ffc7b000000001f03bd70,我朋友家的罗威纳超级乖的，第一次见面虽然被它体型吓到，但是它只是一只憨憨宝宝而已，所以我不相信如果不去挑衅它。它会无原无故去攻击的,5ca9c7bf0000000017004687,LUki 的优莉果,https://sns-avatar-qc.xhscdn.com/avatar/63e5fcb1816f8b42466b8dc5.jpg?imageView2/2/w/120/format/jpg,13,1703311321770,5
652f86ad0000000020032e67,1697613485000,江苏,652e9d18000000002301b8dc,但是反过来，如果恶犬被打死了，女童就咬了一口，舆论又是怎么样？,5b860907d41e080001c8f2f4,筱馨,https://sns-avatar-qc.xhscdn.com/avatar/5b8609957c4350000163b6d8.jpg?imageView2/2/w/120/format/jpg,37,1703311322172,32
6530f583000000001c028032,1697707395000,四川,652e9d18000000002301b8dc,如果狗的生命凌驾于人的生命之上，就是反人类反社会,5abcbc1fdb2e601d71a60563,满清镶黄旗🐣,https://sns-avatar-qc.xhscdn.com/avatar/61d78dbd18ed93d749f03d7f.jpg?imageView2/2/w/120/format/jpg,18,1703311322175,52
652f382b000000001d038f20,1697593387000,广东,652e9d18000000002301b8dc,严惩违规饲养大型甚至禁养犬的人！！！,5fa4ad75000000000101d57c,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qdf5arm08605nt4llqgblbskr8qtho?imageView2/2/w/120/format/jpg,15,1703311322178,40
65353a56000000002001122e,1697987158000,中国澳门,652e9d18000000002301b8dc,本来同情，但是听说她筹款200w，原来是没有医院开具的证明的，而且也不愿意公开费用明细，甚至还把要求公开明细的捐款人拉黑，现在对她可怜不起来,5abba048e8ac2b330057f55b,🌟CK✨,https://sns-avatar-qc.xhscdn.com/avatar/643d84cf5494bd5c8d2bc5d9.jpg?imageView2/2/w/120/format/jpg,3,1703311322180,22
652ea356000000001900a180,1697555286000,重庆,652e9d18000000002301b8dc,我都不敢打开看，我也养狗狗的也是宝宝妈妈，真的好心疼。加油宝宝,61b5fd5100000000210261ec,生椰拿铁,https://sns-avatar-qc.xhscdn.com/avatar/656d8ebb7b442706a82346a2.jpg?imageView2/2/w/120/format/jpg,2,1703311322182,5
653400360000000020037287,1697906742000,广东,652e9d18000000002301b8dc,必须严惩。人类幼崽受伤。无数流浪猫狗垫了命。,6117743f0000000001008f16,🍀,https://sns-avatar-qc.xhscdn.com/avatar/637c53b18f2682b89e2c99ca.jpg?imageView2/2/w/120/format/jpg,4,1703311322186,10
6538b9ec0000000020036360,1698216429000,,652e9d18000000002301b8dc,该评论已丢失,61b0765b0000000010009060,书琪si,https://sns-avatar-qc.xhscdn.com/avatar/6434c598fe6243cd2838e22c.jpg?imageView2/2/w/120/format/jpg,7,1703311322190,2
652f872a00000000200152bd,1697613610000,湖北,652e9d18000000002301b8dc,我前几天在电梯 一只狗进来就向我扑来 幸好是小狗我躲的快，狗主人不但不拉还一直说她狗不咬人让我不要躲越躲越不好，立马她的狗当然不咬她了 我要不躲咬的不是她,5bdf22b0014a820001ef512c,不凡的娱乐乐,https://sns-avatar-qc.xhscdn.com/avatar/2b4cefbb01e0a0824f5c173dde7f98b2.jpg?imageView2/2/w/120/format/jpg,2,1703311322193,7
653ff5fb000000002201ef28,1698690555000,广西,652e9d18000000002301b8dc,首先这就是两个物种，人和人之间可以通过各种形式交流判断这个人的好与坏，人不能和狗沟通，狗只是通过自己长时间的累积训练去理解人类要表达的意思，那么人和人之间都会存在蓄意谋杀，人都会突然发疯乱砍乱杀人，那么他的结局就是被抓被关被判刑，那为什么一个人杀了人不像一个狗咬了人一样把流浪汉把上街上的人都抓了？因为人和人之间可以沟通判断！为什么一只有主人的狗咬了人，所有的流浪狗都要被抓，因为你没办法跟狗沟通，它是狗，它没有身份证没有工作，它没有像人类一样可以拥有的过往史记录，它在街上流浪，它身体有什么病，它去过哪里，动物比一个人突然发狂伤害你的概率要高得多，流浪狗抓走是最直接最有效减少事件的概率的方式,6129dee2000000000101779d,Leeana指尖印象,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r9ruegq1c005o99rrh0atstt43qtr8?imageView2/2/w/120/format/jpg,2,1703311322195,3
65348cfb0000000019039b37,1697942779000,,652e9d18000000002301b8dc,"@୧⍤⃝🍍.: 我复制的！@无语的土豆：慢慢z.：退费流程：
1.先关注公众号
2.进入个人中心，选择设置，进行实名认证
3.回到个人中心，选择我的捐款
4.选择绿通订单，点击退费
这样就可以了，就不用跟平台去兜圈子。",5b2b737be8ac2b243639ddf0,小新。,https://sns-avatar-qc.xhscdn.com/avatar/5eeb344fda075400015894c8.jpg?imageView2/2/w/120/format/jpg,1,1703311322199,5
6582020b000000001a031f18,1703019019000,广东,652e9d18000000002301b8dc,咬的好，中国人必须为吃狗付出代价！,65576d91000000001000b7a0,小红薯6558277A,https://sns-avatar-qc.xhscdn.com/avatar/645b65431e7abf18da7d1266.jpg?imageView2/2/w/120/format/jpg,0,1703311322203,0
6561942d000000001900b276,1700893741000,云南,652e9d18000000002301b8dc,现在再看 脸疼不疼,5ce4ce94000000001003929c,木宝,https://sns-avatar-qc.xhscdn.com/avatar/63fc0c78c599dfcc6af152e6.jpg?imageView2/2/w/120/format/jpg,0,1703311322205,1
